gene_id	gene_name	GM12878_gate_type	K562_gate_type	switch_category
ENSG00000258924		INCONSISTENT	INCONSISTENT	no change
ENSG00000258938		INCONSISTENT	INCONSISTENT	no change
ENSG00000258940	MIA2-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000258947	TUBB3	BIVALENT	INCONSISTENT	complex->complex
ENSG00000258979	LINC02299	REPRESSED	REPRESSED	no change
ENSG00000258982		INCONSISTENT	INCONSISTENT	no change
ENSG00000258984	UBE2F-SCLY	INCONSISTENT	INCONSISTENT	no change
ENSG00000258986	TMEM179	REPRESSED	BIVALENT	complex->complex
ENSG00000259001		SIMPLE_AND	SIMPLE_AND	no change
ENSG00000259003		INCONSISTENT	INCONSISTENT	no change
ENSG00000259006		BIVALENT	INCONSISTENT	complex->complex
ENSG00000259030	FPGT-TNNI3K	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259033		REPRESSED	INCONSISTENT	complex->complex
ENSG00000259040	BLOC1S5-TXNDC5	INCONSISTENT	INCONSISTENT	no change
ENSG00000259053		INCONSISTENT	INCONSISTENT	no change
ENSG00000259054	LINC02332	INCONSISTENT	INCONSISTENT	no change
ENSG00000259056	DUXAP1	REPRESSED	REPRESSED	no change
ENSG00000259059	PEBP1P1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259060		INCONSISTENT	INCONSISTENT	no change
ENSG00000259062	ACTN1-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000259065	MIDEAS-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259066		INCONSISTENT	INCONSISTENT	no change
ENSG00000259067		REPRESSED	REPRESSED	no change
ENSG00000259075	POC1B-GALNT4	INCONSISTENT	INCONSISTENT	no change
ENSG00000259080		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259083	PNN-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259088		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259090	SEPTIN7P1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259112	NDUFC2-KCTD14	INCONSISTENT	INCONSISTENT	no change
ENSG00000259115		INCONSISTENT	BIVALENT	complex->complex
ENSG00000259132		BIVALENT	INCONSISTENT	complex->complex
ENSG00000259138		INCONSISTENT	INCONSISTENT	no change
ENSG00000259144	RANBP20P	REPRESSED	REPRESSED	no change
ENSG00000259146	SIPA1L1-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259153	MAP3K9-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259164		INCONSISTENT	INCONSISTENT	no change
ENSG00000259171		INCONSISTENT	INCONSISTENT	no change
ENSG00000259172	SNRPA1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259178		INCONSISTENT	REPRESSED	complex->complex
ENSG00000259181		INCONSISTENT	INCONSISTENT	no change
ENSG00000259182		REPRESSED	COMPLEX	complex->complex
ENSG00000259194		REPRESSED	REPRESSED	no change
ENSG00000259200		INCONSISTENT	INCONSISTENT	no change
ENSG00000259207	ITGB3	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000259212		INCONSISTENT	INCONSISTENT	no change
ENSG00000259213		REPRESSED	REPRESSED	no change
ENSG00000259215	LINC02896	INCONSISTENT	INCONSISTENT	no change
ENSG00000259224	SLC35G6	INCONSISTENT	INCONSISTENT	no change
ENSG00000259238		INCONSISTENT	INCONSISTENT	no change
ENSG00000259251	VPS13C-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259262	NDUFA3P4	INCONSISTENT	INCONSISTENT	no change
ENSG00000259275		BIVALENT	INCONSISTENT	complex->complex
ENSG00000259276		INCONSISTENT	REPRESSED	complex->complex
ENSG00000259285	ALDH1A2-AS1	REPRESSED	INCONSISTENT	complex->complex
ENSG00000259305	ZHX1-C8orf76	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259316		SIMPLE_AND	SIMPLE_AND	no change
ENSG00000259319	JDP2-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259321		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259330	INAFM2	INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000259332	ST20-MTHFS	INCONSISTENT	INCONSISTENT	no change
ENSG00000259343	TMC3-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259346		INCONSISTENT	INCONSISTENT	no change
ENSG00000259347		INCONSISTENT	INCONSISTENT	no change
ENSG00000259349	APPBP2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259368		BIVALENT	INCONSISTENT	complex->complex
ENSG00000259374	NDUFB4P11	INCONSISTENT	INCONSISTENT	no change
ENSG00000259377		INCONSISTENT	INCONSISTENT	no change
ENSG00000259399	TGIF2-RAB5IF	INCONSISTENT	INCONSISTENT	no change
ENSG00000259404	EFL1P1	SIMPLE_OR	REPRESSED	simple->complex
ENSG00000259410		BIVALENT	INCONSISTENT	complex->complex
ENSG00000259415		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259417	CTXND1	REPRESSED	REPRESSED	no change
ENSG00000259422		INCONSISTENT	REPRESSED	complex->complex
ENSG00000259424	IRAIN	INCONSISTENT	INCONSISTENT	no change
ENSG00000259426	KIF23-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259431	THTPA	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259438	MAPK6-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259439	LINC01833	REPRESSED	REPRESSED	no change
ENSG00000259441	MRPL15P1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259448	LINC02352	SIMPLE_AND	BIVALENT	simple->complex
ENSG00000259456	ADNP-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259460		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259462	CPEB1-AS1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000259467	NDUFAF4P1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259476		INCONSISTENT	INCONSISTENT	no change
ENSG00000259488	DUT-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259494	MRPL46	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259495	ARNT2-DT	REPRESSED	REPRESSED	no change
ENSG00000259498	TPM1-AS	BIVALENT	INCONSISTENT	complex->complex
ENSG00000259508		INCONSISTENT	INCONSISTENT	no change
ENSG00000259520	SLC28A2-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259522		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259523		REPRESSED	INCONSISTENT	complex->complex
ENSG00000259529		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259539		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259577	CERNA1	INCONSISTENT	BIVALENT	complex->complex
ENSG00000259583	ALDH1A3-AS1	SIMPLE_AND	BIVALENT	simple->complex
ENSG00000259595	CTDSPL2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259609		INCONSISTENT	REPRESSED	complex->complex
ENSG00000259635		INCONSISTENT	INCONSISTENT	no change
ENSG00000259637	DNM1P38	INCONSISTENT	INCONSISTENT	no change
ENSG00000259642	ST20-AS1	COMPLEX	COMPLEX	no change
ENSG00000259673	IQCH-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259674	RPL7AP75	INCONSISTENT	REPRESSED	complex->complex
ENSG00000259685	IDH2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259687	LINC01220	INCONSISTENT	INCONSISTENT	no change
ENSG00000259700		INCONSISTENT	INCONSISTENT	no change
ENSG00000259704		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259708	DNAJA4-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259717	LINC00677	INCONSISTENT	INCONSISTENT	no change
ENSG00000259720		INCONSISTENT	INCONSISTENT	no change
ENSG00000259721	GREM1-AS1	REPRESSED	REPRESSED	no change
ENSG00000259728	LINC00933	INCONSISTENT	INCONSISTENT	no change
ENSG00000259736	CRTC3-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259753		INCONSISTENT	INCONSISTENT	no change
ENSG00000259764	PCSK6-AS1	COMPLEX	COMPLEX	no change
ENSG00000259768	ZFHX3-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259775	EIF5-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259784		INCONSISTENT	INCONSISTENT	no change
ENSG00000259788	UAP1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259793		INCONSISTENT	INCONSISTENT	no change
ENSG00000259802		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259803	SLC22A31	REPRESSED	BIVALENT	complex->complex
ENSG00000259804	CTCF-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259818	CZIB-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000259826	CDK13-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259827		INCONSISTENT	INCONSISTENT	no change
ENSG00000259838	ELOCP2	INCONSISTENT	INCONSISTENT	no change
ENSG00000259843	HEATR3-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000259865		REPRESSED	REPRESSED	no change
ENSG00000259869		REPRESSED	INCONSISTENT	complex->complex
ENSG00000259877	ZNF778-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259891		SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000259922		INCONSISTENT	REPRESSED	complex->complex
ENSG00000259932		INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000259943	ZMPSTE24-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259950		REPRESSED	REPRESSED	no change
ENSG00000259952		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259953	LINC02977	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000259956	RBM15B	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259984		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000259985		SIMPLE_AND	COMPLEX	simple->complex
ENSG00000259989		INCONSISTENT	INCONSISTENT	no change
ENSG00000260000		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260007		INCONSISTENT	INCONSISTENT	no change
ENSG00000260017		INCONSISTENT	INCONSISTENT	no change
ENSG00000260018	MBTPS1-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260021		INCONSISTENT	INCONSISTENT	no change
ENSG00000260024	MRPS21P7	REPRESSED	REPRESSED	no change
ENSG00000260025	CRIM1-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260030		SIMPLE_AND	REPRESSED	simple->complex
ENSG00000260031	RPL10P14	INCONSISTENT	INCONSISTENT	no change
ENSG00000260032	NORAD	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000260035		INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000260038		INCONSISTENT	INCONSISTENT	no change
ENSG00000260063		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260066		REPRESSED	BIVALENT	complex->complex
ENSG00000260081	MRFAP1P1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260083	MIR762HG	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260086		INCONSISTENT	INCONSISTENT	no change
ENSG00000260088	DDX59-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260093	MSRA-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260095		REPRESSED	INCONSISTENT	complex->complex
ENSG00000260100		INCONSISTENT	INCONSISTENT	no change
ENSG00000260101	AFTPH-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260103		COMPLEX	INCONSISTENT	complex->complex
ENSG00000260132		INCONSISTENT	INCONSISTENT	no change
ENSG00000260136		INCONSISTENT	INCONSISTENT	no change
ENSG00000260148	CPNE2-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260152		COMPLEX	COMPLEX	no change
ENSG00000260167		INCONSISTENT	INCONSISTENT	no change
ENSG00000260170		INCONSISTENT	INCONSISTENT	no change
ENSG00000260177		INCONSISTENT	INCONSISTENT	no change
ENSG00000260188		REPRESSED	REPRESSED	no change
ENSG00000260193	LINC02846	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260206		INCONSISTENT	INCONSISTENT	no change
ENSG00000260213	CENPN-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260219	CD2BP2-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260228	CDH13-AS2	INCONSISTENT	INCONSISTENT	no change
ENSG00000260229	PPIAP51	INCONSISTENT	INCONSISTENT	no change
ENSG00000260231	KDM7A-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260233	ZNRD2-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260235		INCONSISTENT	INCONSISTENT	no change
ENSG00000260236	PTPN23-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260238	PMF1-BGLAP	INCONSISTENT	INCONSISTENT	no change
ENSG00000260253		BIVALENT	BIVALENT	no change
ENSG00000260259	LINC02166	INCONSISTENT	INCONSISTENT	no change
ENSG00000260260	SNHG19	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000260261		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260267		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260271		BIVALENT	BIVALENT	no change
ENSG00000260273		INCONSISTENT	INCONSISTENT	no change
ENSG00000260274		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260278	BMP2K-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260281	ITFG1-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260282	EIF4EBP2P2	INCONSISTENT	INCONSISTENT	no change
ENSG00000260285	TRMT61A-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260288		INCONSISTENT	INCONSISTENT	no change
ENSG00000260293		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260304		INCONSISTENT	INCONSISTENT	no change
ENSG00000260310		BIVALENT	BIVALENT	no change
ENSG00000260325	HSPB9	INCONSISTENT	INCONSISTENT	no change
ENSG00000260329	TMEM263-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260339	HEXA-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260342		INCONSISTENT	INCONSISTENT	no change
ENSG00000260345		INCONSISTENT	INCONSISTENT	no change
ENSG00000260347	MOCS1P1	REPRESSED	REPRESSED	no change
ENSG00000260352	SMG1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260360		INCONSISTENT	INCONSISTENT	no change
ENSG00000260369		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260372	AQP4-AS1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260381		INCONSISTENT	REPRESSED	complex->complex
ENSG00000260394	STUB1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260410		INCONSISTENT	INCONSISTENT	no change
ENSG00000260430		INCONSISTENT	INCONSISTENT	no change
ENSG00000260442	ATP2A1-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260448	LCMT1-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260456	C16orf95	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260464		INCONSISTENT	INCONSISTENT	no change
ENSG00000260473		REPRESSED	REPRESSED	no change
ENSG00000260475	SLC25A28-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260482		INCONSISTENT	INCONSISTENT	no change
ENSG00000260483		INCONSISTENT	INCONSISTENT	no change
ENSG00000260488		INCONSISTENT	INCONSISTENT	no change
ENSG00000260493	E2F5-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260494		INCONSISTENT	INCONSISTENT	no change
ENSG00000260495		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260498		INCONSISTENT	INCONSISTENT	no change
ENSG00000260500		BIVALENT	INCONSISTENT	complex->complex
ENSG00000260509		INCONSISTENT	INCONSISTENT	no change
ENSG00000260519	ATP8A1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260526	AP1AR-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260530		REPRESSED	REPRESSED	no change
ENSG00000260537		INCONSISTENT	INCONSISTENT	no change
ENSG00000260552	COSMOC	INCONSISTENT	INCONSISTENT	no change
ENSG00000260563		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260565	ERVK13-1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260568		INCONSISTENT	INCONSISTENT	no change
ENSG00000260569		REPRESSED	INCONSISTENT	complex->complex
ENSG00000260572	PPM1L-DT	BIVALENT	BIVALENT	no change
ENSG00000260577	CDH3-AS1	REPRESSED	REPRESSED	no change
ENSG00000260588		INCONSISTENT	COMPLEX	complex->complex
ENSG00000260589	STAM-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260593		INCONSISTENT	INCONSISTENT	no change
ENSG00000260597		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260608		INCONSISTENT	INCONSISTENT	no change
ENSG00000260625	RUSF1-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260630	SNAI3-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260641	TSPAN5-DT	BIVALENT	BIVALENT	no change
ENSG00000260643		INCONSISTENT	INCONSISTENT	no change
ENSG00000260650		REPRESSED	REPRESSED	no change
ENSG00000260651		INCONSISTENT	INCONSISTENT	no change
ENSG00000260657		INCONSISTENT	INCONSISTENT	no change
ENSG00000260659		REPRESSED	REPRESSED	no change
ENSG00000260669		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260704	LINC00543	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260708	TBC1D22A-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260714		INCONSISTENT	INCONSISTENT	no change
ENSG00000260727	SLC7A5P1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000260729		INCONSISTENT	INCONSISTENT	no change
ENSG00000260735		INCONSISTENT	INCONSISTENT	no change
ENSG00000260738	LINC00554	REPRESSED	REPRESSED	no change
ENSG00000260742	ITPRID2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260757		INCONSISTENT	INCONSISTENT	no change
ENSG00000260774		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260778	MIR3677HG	INCONSISTENT	INCONSISTENT	no change
ENSG00000260782		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260790	CDR2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000260793		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260796		INCONSISTENT	COMPLEX	complex->complex
ENSG00000260804	LINC01963	SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000260805		COMPLEX	INCONSISTENT	complex->complex
ENSG00000260806	PAPOLA-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260807	CEROX1	REPRESSED	INCONSISTENT	complex->complex
ENSG00000260814		INCONSISTENT	INCONSISTENT	no change
ENSG00000260823		INCONSISTENT	INCONSISTENT	no change
ENSG00000260828	HMGB3P32	INCONSISTENT	INCONSISTENT	no change
ENSG00000260830		INCONSISTENT	INCONSISTENT	no change
ENSG00000260840	LINC01964	REPRESSED	INCONSISTENT	complex->complex
ENSG00000260848		REPRESSED	REPRESSED	no change
ENSG00000260851		INCONSISTENT	INCONSISTENT	no change
ENSG00000260852	FBXL19-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260867		INCONSISTENT	INCONSISTENT	no change
ENSG00000260874		INCONSISTENT	INCONSISTENT	no change
ENSG00000260877		INCONSISTENT	INCONSISTENT	no change
ENSG00000260879		BIVALENT	INCONSISTENT	complex->complex
ENSG00000260886	TAT-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260898	ADPGK-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260902	LINC02011	REPRESSED	REPRESSED	no change
ENSG00000260903	XKR7	REPRESSED	BIVALENT	complex->complex
ENSG00000260916	CCPG1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000260919		INCONSISTENT	INCONSISTENT	no change
ENSG00000260920		REPRESSED	REPRESSED	no change
ENSG00000260924	LINC01311	BIVALENT	INCONSISTENT	complex->complex
ENSG00000260927		INCONSISTENT	INCONSISTENT	no change
ENSG00000260942	CAPN10-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000260944	FOXC2-AS1	REPRESSED	REPRESSED	no change
ENSG00000260971		BIVALENT	REPRESSED	complex->complex
ENSG00000260979	USP7-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000260992	DOCK9-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261000		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261002	VPS39-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261008	LINC01572	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261029	MPHOSPH6-DT	INCONSISTENT	BIVALENT	complex->complex
ENSG00000261033	SPECC1-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000261067		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261071		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261079		INCONSISTENT	INCONSISTENT	no change
ENSG00000261080	RUNX2-AS1	REPRESSED	REPRESSED	no change
ENSG00000261105	LMO7-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000261114		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261115	TMEM178B	REPRESSED	REPRESSED	no change
ENSG00000261117		INCONSISTENT	INCONSISTENT	no change
ENSG00000261118		INCONSISTENT	INCONSISTENT	no change
ENSG00000261120		BIVALENT	INCONSISTENT	complex->complex
ENSG00000261121	LINC02473	REPRESSED	REPRESSED	no change
ENSG00000261135		SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000261136		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261147		BIVALENT	INCONSISTENT	complex->complex
ENSG00000261150	EPPK1	REPRESSED	SIMPLE_AND	complex->simple
ENSG00000261159		REPRESSED	REPRESSED	no change
ENSG00000261173	DNAJA2-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261183	SPINT1-AS1	BIVALENT	INCONSISTENT	complex->complex
ENSG00000261186	LINC01238	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261188	TFIP11-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261189	DSP-AS1	BIVALENT	BIVALENT	no change
ENSG00000261202	TNRC6B-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261204		INCONSISTENT	INCONSISTENT	no change
ENSG00000261211		INCONSISTENT	INCONSISTENT	no change
ENSG00000261215		INCONSISTENT	INCONSISTENT	no change
ENSG00000261218		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261220	ST3GAL1-DT	BIVALENT	INCONSISTENT	complex->complex
ENSG00000261221	ZNF865	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261236	BOP1	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000261242		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261253		INCONSISTENT	INCONSISTENT	no change
ENSG00000261260		INCONSISTENT	INCONSISTENT	no change
ENSG00000261270		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261302	NUP93-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261318	DIS3L-AS1	INCONSISTENT	INCONSISTENT	no change
ENSG00000261320		REPRESSED	INCONSISTENT	complex->complex
ENSG00000261334		REPRESSED	INCONSISTENT	complex->complex
ENSG00000261335		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261348	LINC02136	BIVALENT	BIVALENT	no change
ENSG00000261349		SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000261357		INCONSISTENT	INCONSISTENT	no change
ENSG00000261359	PYCARD-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261360	OTULIN-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261363		REPRESSED	REPRESSED	no change
ENSG00000261366	MANEA-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261373	VPS9D1-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261386		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261393		INCONSISTENT	INCONSISTENT	no change
ENSG00000261404	PSMD7-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261407		INCONSISTENT	INCONSISTENT	no change
ENSG00000261408	TEN1-CDK3	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261416	CORO1A-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261420	MPC1-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261423	TMEM202-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261427		INCONSISTENT	INCONSISTENT	no change
ENSG00000261430		INCONSISTENT	INCONSISTENT	no change
ENSG00000261431	DHX35-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261437	LINC02894	REPRESSED	INCONSISTENT	complex->complex
ENSG00000261439	GNAO1-AS1	REPRESSED	REPRESSED	no change
ENSG00000261441	POLG-DT	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261447		BIVALENT	INCONSISTENT	complex->complex
ENSG00000261449		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261455	LINC01003	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261459		INCONSISTENT	INCONSISTENT	no change
ENSG00000261465	COQ7-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261469		INCONSISTENT	REPRESSED	complex->complex
ENSG00000261471		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261480	GOLGA8M	INCONSISTENT	INCONSISTENT	no change
ENSG00000261481	CARHSP1-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261485	PAN3-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261487		INCONSISTENT	SIMPLE_AND	complex->simple
ENSG00000261501	BBS7-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261504	LINC01686	SIMPLE_AND	BIVALENT	simple->complex
ENSG00000261513		INCONSISTENT	INCONSISTENT	no change
ENSG00000261519		INCONSISTENT	INCONSISTENT	no change
ENSG00000261526		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261527		INCONSISTENT	INCONSISTENT	no change
ENSG00000261532		SIMPLE_OR	INCONSISTENT	simple->complex
ENSG00000261546		INCONSISTENT	INCONSISTENT	no change
ENSG00000261553		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261570	AGK-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261572		BIVALENT	BIVALENT	no change
ENSG00000261573		INCONSISTENT	INCONSISTENT	no change
ENSG00000261575		INCONSISTENT	INCONSISTENT	no change
ENSG00000261582		SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261588		INCONSISTENT	INCONSISTENT	no change
ENSG00000261594	TPBGL	REPRESSED	INCONSISTENT	complex->complex
ENSG00000261595	PPM1J-DT	INCONSISTENT	INCONSISTENT	no change
ENSG00000261609	GAN	SIMPLE_AND	SIMPLE_AND	no change
ENSG00000261634	PAQR5-DT	REPRESSED	BIVALENT	complex->complex
ENSG00000261644	CYLD-AS1	SIMPLE_AND	INCONSISTENT	simple->complex
ENSG00000261652	PIERCE2	INCONSISTENT	INCONSISTENT	no change
ENSG00000261659		INCONSISTENT	INCONSISTENT	no change
