Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,label,origin_group,nominal_p_threshold_used
gs_ind_0,Organelle Organization (GO:0006996),64/416,1.251394151766621e-08,2.6267359147558408e-06,2.353511804663373,42.825495139290894,MIEF2;BCAS3;KIF9;UBXN2A;ATL1;RB1;PI4K2B;LIG4;PYROXD2;FAM161B;ABCD2;UBXN2B;CEP78;DST;CEP55;HPS6;CNTNAP1;PEX1;CCDC32;CHMP6;PTCD2;AGTPBP1;RAB30;TNFAIP3;FAM174B;HACE1;ADCK1;ATXN7;RAB43;GOLGA8A;ABCD1;PEX10;TMCC1;DOP1B;STX7;RAB34;TAFAZZIN;CHMP1B;KIF3A;MAST3;CFAP410;VPS4B;ZFYVE16;ATP8B3;SYNE3;PEX2;SIPA1L3;WASL;SNX10;NOL3;RAB2B;PLEKHF1;FAM161A;CHMP2B;EIF2AK3;PACSIN1;SIRT5;OPTN;PEX7;FITM2;COG6;PEX12;HPS3;BNIP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Cilium Assembly (GO:1902017),21/71,1.9077951782006127e-08,3.822527793412864e-06,5.441494367284074,96.72110691825132,TBC1D30;TESK1;TBC1D13;TBC1D17;TBC1D2B;TBC1D22A;TBC1D8;CYLD;IFT20;LIMK2;ODF2L;FUZ;KIF24;TBC1D2;TCHP;DYNLT2B;CEP97;TBC1D10C;CCP110;TBC1D22B;TBC1D10A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Metabolic Process (GO:0006259),49/288,2.5564130007461194e-08,4.811316502081709e-06,2.652989812475714,46.37976857279734,HELB;NSMCE3;RAD51D;PARP2;DDB2;LIG4;DMC1;MUTYH;TFPT;CTC1;FANCC;PURA;ALKBH1;PARP3;GLRX2;FAM111A;DCLRE1C;DFFB;KIN;EXD2;INO80B;TREX1;INO80D;TERF1;THAP9;UVRAG;DNASE1L1;ALKBH3;ERCC4;TBRG1;POLI;ZNF668;TENT4A;HINFP;ENDOV;ZBTB1;INO80C;CENPS;SETMAR;NUDT15;RAD9B;RAD51B;LTO1;DNASE1;SLX4;HPF1;RRM2B;XPA;NT5M,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,tRNA Modification (GO:0006400),20/66,2.6195915619319648e-08,4.811316502081709e-06,5.633466722867198,98.34715979918712,BCDIN3D;KTI12;MOCS3;TYW5;TRDMT1;ALKBH1;GON7;DTWD2;OSGEPL1;CTU1;TYW1B;THUMPD2;TRMT6;TRMT10A;TRMT61A;TRUB1;TRMO;ALKBH8;TRMT13;PUS10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Autophagy (GO:0010508),26/106,3.103599889727715e-08,5.4313045223434355e-06,4.21107872949392,72.80162619942055,TRIM21;TRIM23;GNAI3;ZC3H12A;SVIP;DHRSX;DEPDC5;TRIM68;SIRT1;EPM2A;WDR24;FOXO1;TRIM32;UFL1;TP53INP1;PLEKHF1;TRIM13;BAD;TICAM1;OPTN;PLK3;SESN1;TRIM6;ULK1;TRIM38;TFEB,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Repair (GO:0006281),49/290,3.2035825222533876e-08,5.4313045223434355e-06,2.630885373839007,45.399639363149866,NSMCE3;RAD51D;PARP2;DDB2;LIG4;RNASEH2C;MUTYH;TRAIP;EME2;FANCC;ALKBH1;PARP3;FAM111A;DCLRE1C;PRIMPOL;SIRT1;EXD2;TREX1;POLN;ALKBH3;BRCA2;UVRAG;FANCF;EME1;ERCC4;HINFP;POLI;ZNF668;TENT4A;TP53;ENDOV;ZBTB1;ATXN3;CENPS;VCPIP1;RAD9B;PARP9;RAD51B;SLX4;HPF1;MPND;RRM2B;NEIL2;FAAP24;XPA;DTX3L;XRCC4;COMMD1;GTF2H5,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Respiratory Chain Complex IV Assembly (GO:0008535),12/25,4.687370879495238e-08,7.652566976598152e-06,11.81117964303805,199.32321052463266,COX19;TMEM223;SURF1;PET100;COX17;COA8;UQCC5;PET117;FASTKD3;SMIM20;COX16;COX20,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Activation Of GTPase Activity (GO:0090630),25/102,5.765426722931779e-08,9.076428926672601e-06,4.207987115537973,70.14210225224824,BCAS3;GMIP;ARHGAP45;TBC1D30;CCDC125;TBC1D13;TBC1D17;TBC1D2B;TBC1D22A;TBC1D8;SIPA1L1;ARHGAP42;TBC1D25;AGAP2;SGSM2;TBC1D4;GARNL3;RALGAPA2;TBC1D2;SIPA1L3;TBC1D12;ARHGAP24;TBC1D10C;TBC1D22B;TBC1D10A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Defense Response To Symbiont (GO:0140546),31/148,8.126917319876375e-08,1.235291432621209e-05,3.431723724592603,56.024602459728115,MLKL;RNF185;IKBKE;DDX60;IRF2;APOBEC3D;RIGI;PTPRC;PYCARD;SHFL;IFI6;APOBEC3F;BCL2;CARD8;TRIM56;NCBP3;IFIT3;MX1;PMAIP1;IRF7;IFIT1;SLFN13;MAP3K14;IFIT5;OAS3;SERINC5;IFIH1;RNASEL;APOBEC3G;TRIM52;RAB2B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Interferon Alpha Response,24/97,8.690336488680358e-08,1.2769001080701007e-05,4.262047057556669,69.29436032008371,TRIM21;DDX60;IRF2;CMPK2;IFI35;IL7;LAMP3;SAMD9L;SLC25A28;NMI;IRF9;PARP9;IFIT3;MX1;UBE2L6;TRIM26;DHX58;IRF7;HERC6;HELZ2;TMEM140;IFIH1;PSMB9;PSMB8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of GTPase Activity (GO:0043547),41/230,9.188307975132927e-08,1.306518114657611e-05,2.8073420089882037,45.48665776149802,BCAS3;GMIP;ARHGAP45;TBC1D30;RASGRP4;CCDC125;RGP1;TBC1D13;TBC1D17;TBC1D2B;ERBB2;TBC1D22A;RGL1;TBC1D8;SRGAP3;BCAR3;RALGPS1;SIPA1L1;ARHGAP42;ALS2;TBC1D25;AGAP2;SEMA4D;SGSM2;SNX18;SOS2;PREX1;RGS16;TBC1D4;GARNL3;RALGAPA2;TBC1D2;SMCR8;SIPA1L3;TBC1D12;RAB11FIP2;ARHGAP24;TBC1D10C;CCL5;TBC1D22B;TBC1D10A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Autophagy (GO:0010506),42/239,9.747140605295707e-08,1.3426686183794838e-05,2.7588705282316526,44.53839683301383,TRIM21;MTMR9;TRIM23;ZC3H12A;SVIP;DHRSX;EXOC8;ERN1;BCL2;DEPDC5;ZKSCAN3;MTMR3;TPCN2;TRIM68;RRAGC;LAMP3;UVRAG;ATP6V1E2;CDK5R1;WDR24;RRAGB;PTPN22;FOXO1;TRIM32;BMF;UFL1;SMCR8;NEDD4;TP53INP1;PLEKHF1;DRAM1;BAD;ATP6V1G2;TICAM1;OPTN;PIP4K2C;TRIM6;ULK1;TRIM38;DEPP1;ATG14;TFEB,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Vesicle Organization (GO:0016050),23/94,1.9930617931574234e-07,2.662247389163007e-05,4.201293136058194,64.81933019235426,DNM1;PI4K2B;STX6;RAB22A;STX12;VAMP2;EXOC8;CHMP6;VAMP1;ALS2;TRAPPC13;STX7;TRAPPC9;TRAPPC2B;ZFYVE16;WASL;SNX10;TSNARE1;PLEKHF1;CHMP2B;STX8;CORO1A;SYT11,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Peroxisome,21/81,2.336071676335922e-07,3.028648220379042e-05,4.540926894778465,69.3382503956662,ABCD2;PECR;PHYH;PEX1;PIPOX;PEX10;ABCD1;AMACR;DHRS4;PAOX;MLYCD;PEX2;NUDT12;ACOX3;PMVK;DECR2;PEX7;ACSL1;PEX12;PXMP4;CROT,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Smoothened Signaling Pathway (GO:0008589),16/50,2.769741597704157e-07,3.4882917036228356e-05,6.105357905870651,92.18688474005585,ARMC9;TXNDC15;FBXL17;IFT81;TULP3;STK36;PDCL;FUZ;MOSMO;TEDC1;TTC23;EVC;SUFU;BTRC;TEDC2;RAB34,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),30/149,3.2354801888049045e-07,3.961665742292228e-05,3.265946000117824,48.806030193179886,TRIM21;ANXA4;HIF1AN;RB1;TBX6;ZC3H12A;PYCARD;E2F1;COMMD6;TNFAIP3;CYLD;CARD8;SIRT1;SETD6;NFKBIE;TRIB1;ARRB2;BTRC;NFKBIL1;HAVCR2;TAF3;UFL1;IRAK2;SMAD7;E2F2;BCL3;SUFU;COMMD1;PAXIP1;MAP3K10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Polyubiquitination (GO:0000209),39/224,3.5134386201551315e-07,4.185739848011843e-05,2.7281709877496523,40.54471430530737,RNF185;TRIM21;DDB2;TOPORS;ZNRF2;DDA1;NHLRC3;UBOX5;BCL2;RNF146;SMURF1;TNFAIP3;TRIM68;KBTBD6;HACE1;PEX10;RNF19B;BTRC;UBE2W;DZIP3;TRIM56;FBXL17;KBTBD7;RNF20;TRIM32;RBX1;ZNF738;UBE2D1;NEDD4;UBE2L6;UBE2E2;PELI3;DTX3L;UBE2Q2;TRAF5;TRIM6;UBE2C;PEX12;TRIM38,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phosphatidylinositol signaling system,23/97,3.6614099629599745e-07,4.244772548566239e-05,4.031807940768805,59.75239091742325,DGKH;PI4K2B;CDS2;IPMK;INPP5A;PIK3R1;MTMR3;SYNJ1;PIP4P1;MTM1;PIP5K1B;PIK3R3;DGKE;MTMR6;INPP5F;ITPR2;INPP5E;DGKQ;PLCB2;INPP5D;PIP4K2C;DGKA;ITPKC,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Double-Strand Break Repair (GO:0006302),32/166,3.7555836976879153e-07,4.244772548566239e-05,3.0928194091175896,45.75780521144382,NSMCE3;RAD51D;PARP2;LIG4;EME2;SFR1;PARP3;DCLRE1C;HELQ;MBTD1;EXD2;AP5S1;POLN;BRCA2;KDM4D;SLF2;EME1;ERCC4;TENT4A;POLM;SETMAR;AP5Z1;PARP9;RAD51B;SWSAP1;SLX4;HPF1;MPND;ANKLE1;RAD54B;DTX3L;XRCC4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Insulin Stimulus (GO:0032869),23/98,4.455612023374594e-07,4.9100844497588024e-05,3.9783059917039427,58.1784731967297,INSR;INSIG2;GPLD1;KAT2B;VAMP2;PIK3R1;RHOQ;BCAR3;CPEB2;PIK3R3;APPL1;BCAR1;FOXO1;SLC27A1;TBC1D4;PDK2;SH2B2;CAPN10;STXBP4;FOXO4;SYAP1;SELENOS;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Organelle Assembly (GO:1902116),13/35,5.150052413837465e-07,5.536934400047694e-05,7.654369869628199,110.82830073572224,NBDY;CEP97;TBC1D30;LIMK2;KAT2B;FEZ1;CCP110;KIF24;TESK1;MTM1;SMCR8;TCHP;ODF2L,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),70/520,5.574087816942214e-07,5.850137880257447e-05,2.0117751877593513,28.969496249325804,MST1R;TRIM21;INSR;HCST;IKBKE;MIB2;ZDHHC13;IL23A;PTPRC;TIRAP;TGFB3;SPHK2;ALPK1;SPRY2;HCLS1;PTPRJ;FGR;DOK4;IFI35;ERBB2;BMPR2;TRADD;BCAR3;TRIM68;SIRT1;TIFA;SEMA4D;MAP4K1;NOD1;WDR24;TRIM56;RRAGB;TP53;P2RX4;HMOX1;TRIM32;TLR6;ADAM8;DOK2;HEXIM1;SMCR8;WWC1;AKAP13;NEDD4;LTB;PMAIP1;PLEKHF1;TRIM13;DOK3;APOL2;MAP3K14;IFIT5;TNFSF10;TICAM1;CC2D1A;BBC3;GHRL;PTPN6;CARD11;MALT1;DDR2;TRAF5;CCL5;TRIM6;TMEM9B;PYCARD;TRIM38;TRIM52;PIK3AP1;BCL10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phosphorylation (GO:0016310),60/427,8.471055145058906e-07,8.683816530097595e-05,2.1138777066636427,29.555055539942806,MAP3K12;DGKH;NEK11;HCST;NEK1;ATG14;GRK3;CDK11B;LATS2;IKBKE;MAP3K5;PICK1;MAP3K9;PASK;SPHK2;CAMK2D;RPS6KA5;INSR;PXK;BRSK1;GMFB;ERN1;FGR;GLYCTK;ERBB2;DYRK1B;BMPR2;LIMK2;STK36;SYK;STK38;FGGY;PIM3;TRIB1;CILK1;UVRAG;TESK2;MAP4K1;TP53RK;TAF3;TSSK6;STK3;DGKQ;HASPIN;PDK2;GK5;GRK5;STK10;CDK19;CDKL3;MAP4K2;TAF5;EIF2AK3;NEK3;RNASEL;STK17A;ULK1;DGKA;DGKE;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),16/54,8.966672144317488e-07,8.982975184579883e-05,5.470482634813229,76.1741787880129,TRIM21;BAG2;SMAD7;PINX1;TNFAIP3;MARCHF6-DT;COPS9;UFL1;SPRY2;SVBP;SPOPL;DCUN1D3;ARRB2;PER2;SOX4;CAMLG,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),109/936,9.430446125135926e-07,9.237645893244258e-05,1.7065717119989403,23.677235751498294,NFKB1;IRF2;RIGI;TGFB3;KAT2B;NCOA2;OSR2;DLL1;BORCS8-MEF2B;NCK2;HOXB4;ELL;MOSPD1;SIRT1;ZSCAN21;TAF3;FOXO1;FIZ1;TET2;THAP3;PEX2;MELTF;FOXJ2;MED29;E2F7;TAF5;EAF2;MED11;RNASEL;GTF2F2;MRTFB;PAXIP1;USF3;ZNF76;ZC3H12A;RPS6KA5;HEY1;PLAGL1;ELK4;WWOX;ANKRD23;ELK3;RELB;EFCAB7;MAPK7;ZNF304;MAFF;CYP27B1;CREB3;LEO1;MIR9-1HG;PPARGC1B;CRTC1;CREB3L4;PWWP2A;E2F2;BCL3;MZF1;TFEB;BCAS3;PIK3R1;MEIS2;RFX3;WAS;BMPR2;RHOQ;IRF2BPL;NUFIP1;CALCOCO1;CREBRF;SOX4;CSRNP2;HINFP;TP53;NFKB2;IRF9;WASL;ATAD2B;AKNA;KDM6B;FOXO4;RFXAP;DBP;TOX2;MED31;HOXB2;PAGR1;SPAG8;ZMIZ2;PPP3CA;PPARD;HCLS1;E2F1;NRL;TRERF1;BCL9L;SOX12;ZNF395;IL4I1;ATF5;RNF20;NR1D1;IRF7;NR4A2;HELZ2;ELL3;ZBTB49;MED9;E2F8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Cytokine Production (GO:0001817),31/165,1.012880901237638e-06,9.7060413318598e-05,2.996685148707912,41.36238179246347,TRIM21;GLMN;PTPRC;RIGI;RPS6KA5;BTN2A1;PATZ1;ZBTB37;ZBTB25;ZBTB26;FGR;ZBTB2;BCL6B;BTN2A3P;TRIM56;BTN3A1;ZBTB1;ZBTB6;BTN2A2;EOLA1;ALOX5;IRF7;ZBTB39;ZBTB32;ZBTB20;CCDC88B;ZBTB49;IFIH1;SYT11;BTN3A2;BTN3A3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,p53 Pathway,35/199,1.0704870117214698e-06,9.873873296813323e-05,2.7627927853799834,37.98120886780932,PITPNC1;TCN2;RB1;DDB2;CDKN2AIP;PPM1D;CGRRF1;FUCA1;RHBDF2;ADA;RNF19B;CDK5R1;CSRNP2;ANKRA2;TP53;SOCS1;HMOX1;RGS16;NUDT15;NINJ1;HEXIM1;KIF13B;MXD4;IER3;DRAM1;SLC35D1;CD82;GM2A;PLK3;CCP110;SESN1;CYFIP2;ABHD4;SDC1;DGKA,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Viral Process (GO:0048525),17/61,1.0751949143535379e-06,9.873873296813323e-05,5.020588687991743,68.9979935017876,TRIM21;FAM111A;IFIT5;TRIM32;ZFP36;OAS3;IFIH1;RNASEL;SHFL;HEXIM1;MX1;CCL5;APOBEC3F;TRIM6;APOBEC3G;TRIM13;IFIT1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Hedgehog signaling pathway,16/55,1.1790450704913338e-06,0.00010606593205562855,5.331854806639298,72.78411403622586,BCL2;IQCE;GRK3;SMURF1;KIF3A;HHAT;EFCAB7;DISP1;MOSMO;SUFU;EVC;SMURF2;SPOPL;EVC2;ARRB2;BTRC,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),19/75,1.2689011066326045e-06,0.00011186632156073041,4.407691879556966,59.844816343122766,PPP1R16B;TBC1D13;TBC1D17;TBC1D2B;WAS;TBC1D22A;TBC1D8;CYLD;IFT20;SH3YL1;P2RX4;FUZ;TBC1D2;DYNLT2B;PLD1;TBC1D10C;TBC1D22B;TBC1D10A;FER,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),48/318,1.3579671906505676e-06,0.00011737096816446475,2.2989378530121445,31.05755078732322,FBXL3;PEX12;ZFAND2A;UBXN2A;RNF185;ERLIN1;RNF122;UBXN2B;ZNRF2;SMURF2;TMUB2;NHLRC3;TRIP4;SMURF1;RNF103;SIRT1;FBXL18;KBTBD6;FBXL15;FBXL8;FBXL9P;ARRB2;KCTD13;BTRC;DNAJB2;TMEM67;PEX10;UBXN11;UBE2W;FBXL17;FBXW4;KBTBD7;ATXN3;RBX1;FBXL6;ANKRD9;SPOPL;TRIM13;DERL3;GID4;DERL2;FBXO17;UBE2C;FBXL14;TOPORS;SELENOS;DNAJB9;AMN1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Cytokine Production (GO:0001818),32/177,1.641787419638081e-06,0.00013917305664932038,2.858202206547296,38.07046744163505,ANXA4;GPATCH3;IL23A;PTPRC;ABCD2;ZC3H12A;RPS6KA5;XAF1;DLL1;MAPKBP1;OTUD7B;VSIR;TNFAIP3;CYLD;CD274;NCKAP1L;HAVCR2;PTPN22;PIBF1;TLR6;RBX1;MACIR;BTN2A2;DHX58;ZFP36;CD84;GHRL;PTPN6;BCL3;SYT11;PYCARD;SELENOS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phosphatidylinositol Biosynthetic Process (GO:0006661),22/98,1.7542764380549135e-06,0.0001459028403574728,3.757916726012439,49.805376734863074,PI4K2B;TP53INP2;PIK3R1;SOCS6;PIGM;MTMR3;SYNJ1;SOCS7;MTM1;PIP5K1B;PIK3R3;TTC7A;MTMR6;SOCS1;SLC27A1;FIG4;PIGW;INPP5D;PIGZ;PIGV;ITPKC;MPPE1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Dephosphorylation (GO:0016311),28/146,2.1722593863876796e-06,0.0001773207291703128,3.0756258995162318,40.10537049476481,UBLCP1;DUSP28;PTPRC;DUSP10;PPM1D;ACP6;PPP3CA;PTPRJ;PPM1M;MTMR3;SSH1;PPP2R5B;MTM1;BTRC;PPEF1;MTMR6;PTPN22;THTPA;DUSP22;FRA10AC1;DUSP11;PLPP6;SGPP1;NANP;DUSP18;PTPN6;CTDP1;CTTNBP2NL,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),14/45,2.2422103134564067e-06,0.00017970296475846984,5.87295709353349,76.39571030900159,FAIM;NFKB1;NFKB2;MAP3K14;TIRAP;IRAK1BP1;CARD11;TIFA;NKIRAS1;BCL3;RELB;BCL10;IRAK2;NFKBIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),52/364,2.7045179101245004e-06,0.00021288419549694282,2.154589731051345,27.62310484484131,PEX12;ZFAND2A;RNF185;UBXN2A;RNF122;UBXN2B;ZNRF2;SMURF2;NHLRC3;CHMP6;OTUD7B;RNF146;SMURF1;TNFAIP3;WDR91;SIRT1;KBTBD6;HACE1;RNF43;ARRB2;BTRC;KCTD13;RNF215;PEX10;RNF19B;UBXN11;UBE2W;FBXL17;FBXW4;KBTBD7;ATXN3;RNF20;TRIM32;CHMP1B;RPGR;VPS4B;RBX1;ANKRD9;UBE2D1;NEDD4;ATE1;SPOPL;UBE2L6;TRIM13;HERC6;CHMP2B;GID4;VPS37C;DTX3L;UBE2C;FBXL14;TOPORS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Intraciliary Anterograde Transport (GO:0035720),7/11,2.7654025279578746e-06,0.00021385779549540896,21.23078982597055,271.7185344812762,IFT46;IFT81;IFT22;IFT20;IFT74;IFT80;IFT27,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Programmed Cell Death (GO:0043068),39/243,2.8562090079490793e-06,0.0002166467429843087,2.473506547416135,31.576822513334903,RNF122;SMPD1;LATS2;GPLD1;MAP3K5;TGFB3;GADD45B;SPHK2;PRR7;DCUN1D3;TFPT;RYBP;JMY;BCL2;AIFM2;E2F1;PHLDA1;TRADD;PNMA1;SYK;SIRT1;ING4;SOX4;SAV1;FOXO1;TP53;BMF;MLLT11;STK3;PMAIP1;BAD;TNFSF10;MOAP1;SAP18;STK17A;BCL10;CRADD;PYCARD;MAP3K10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Vesicle Fusion (GO:0006906),19/79,2.948912109586779e-06,0.0002166467429843087,4.115858412599407,52.411646554601205,YIPF4;STX6;RAB20;STX12;VAMP2;CHMP6;RAB12;RAB39A;VAMP1;UVRAG;VAMP4;STX7;RAB34;VTI1A;CHMP1B;TSNARE1;CHMP2B;STX8;SYT11,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,B cell receptor signaling pathway,19/79,2.948912109586779e-06,0.0002166467429843087,4.115858412599407,52.411646554601205,NFKB1;CD79A;PPP3CA;PIK3R1;VAV2;SYK;NFKBIB;NFKBIE;PIK3R3;CD72;SOS2;INPP5D;CR2;VAV1;PTPN6;CARD11;MALT1;BCL10;PIK3AP1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Insulin Receptor Signaling Pathway (GO:0008286),14/46,3.0070587294631573e-06,0.0002172969652372721,5.69210705572,72.37256908254618,APPL1;BCAR1;INSR;SH2B2;FOXO1;GPLD1;RHOQ;BCAR3;STXBP4;FOXO4;PDK2;PIK3R3;FER;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),13/41,4.059342193978738e-06,0.00028860613533964965,6.042008691453404,75.0084541759319,BAD;TP53;TNFSF10;BBC3;FXN;BMF;MLLT11;PYCARD;MOAP1;PMAIP1;NOL3;PLAUR;PLSCR3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Modification By Small Protein Conjugation (GO:0032446),51/361,4.6294223106312775e-06,0.0003239125959565503,2.1265786548002046,26.12093248650256,TRIM21;TRIM69;NSMCE3;TRIM23;MIB2;UVSSA;RNF227;SMURF2;MOCS3;DCUN1D3;KLHL2;TRAIP;ZMIZ2;MAGEF1;PIAS2;SMURF1;DCUN1D2;RNF103;SH3RF1;SIRT1;FBXL15;HACE1;CUL9;RNF43;ARRB2;BTRC;KCTD13;SLF2;FBXL17;TRIM32;ATG10;RPGR;VCPIP1;RBX1;UFL1;ANKRD9;TRIM52;NEDD4;MSL2;UBE2L6;TRIM26;MARCHF2;UBE2E2;TRIM13;HERC6;RNF38;IFIH1;UBE2C;FBXL3;TOPORS;AKTIP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Apoptotic Process (GO:0043065),41/268,5.503223046874387e-06,0.00037903448735347343,2.336171640605618,28.291451203019033,RNF122;SMPD1;LATS2;GPLD1;MAP3K5;TGFB3;ZC3H12A;GADD45B;SPHK2;PRR7;DCUN1D3;TFPT;RYBP;JMY;BCL2;AIFM2;E2F1;PHLDA1;TRADD;PNMA1;SIRT1;ING4;SOX4;SAV1;CDK5R1;FOXO1;TP53;BMF;MLLT11;STK3;PMAIP1;CTSS;BAD;TNFSF10;MOAP1;SAP18;STK17A;BCL10;CRADD;PYCARD;MAP3K10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein Ubiquitination (GO:0031396),23/113,6.065787895170269e-06,0.00041135373910631607,3.3176603775604785,39.85454357907995,FBXO33;NSMCE3;BAG2;PINX1;SPRY2;CAMLG;TNFAIP3;SVBP;ARRB2;DNAJB2;SOX4;CENPS;UFL1;UBE2D1;SPOPL;PER2;SMAD7;MARCHF6-DT;MALT1;COMMD1;BCL10;PAXIP1;AMER1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Non-Motile Cilium Assembly (GO:1905515),11/31,6.550024948764492e-06,0.0004321107442847524,7.152281117470978,85.36992566362645,ENKD1;TMEM216;TOGARAM1;PIBF1;TMEM80;BBS10;FUZ;TBC1D32;CC2D2B;RPGRIP1L;GORAB,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Lipidation (GO:0006497),16/62,6.641351842103097e-06,0.0004321107442847524,4.5284096519538295,53.98858302151014,PORCN;ATG16L2;ZDHHC21;PIGZ;ZDHHC13;GPLD1;PIGM;ATG10;HHAT;ZDHHC2;WIPI1;PIGV;ZDHHC6;PIGW;TP53INP2;MPPE1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Cellular Catabolic Process (GO:0031331),27/146,6.665955220363695e-06,0.0004321107442847524,2.9418487838372633,35.06241677457717,TRIM21;INSR;TRIM23;GPLD1;ABCD2;ZC3H12A;SVIP;DHRSX;DEPDC5;TRIM68;ABCD1;FOXO1;TRIM32;ADAM8;UFL1;TP53INP1;PLEKHF1;ZBTB20;BAD;TICAM1;OPTN;DTX3L;DXO;TRIM6;ULK1;TRIM38;TFEB,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
