gene_id	gate_type	complexity_score	gene_id_clean	gene_name
ENSG00000211904	INCONSISTENT	2.0	ENSG00000211904	IGHJ2
ENSG00000211905	INCONSISTENT	2.0	ENSG00000211905	IGHJ1
ENSG00000211907	NULL	-1.0	ENSG00000211907	IGHD1-26
ENSG00000211909	NULL	-1.0	ENSG00000211909	IGHD5-24
ENSG00000211911	NULL	-1.0	ENSG00000211911	IGHD3-22
ENSG00000211912	NULL	-1.0	ENSG00000211912	IGHD2-21
ENSG00000211914	NULL	-1.0	ENSG00000211914	IGHD6-19
ENSG00000211915	NULL	-1.0	ENSG00000211915	IGHD5-18
ENSG00000211917	NULL	-1.0	ENSG00000211917	IGHD3-16
ENSG00000211918	NULL	-1.0	ENSG00000211918	IGHD2-15
ENSG00000211920	INCONSISTENT	1.0	ENSG00000211920	IGHD6-13
ENSG00000211921	INCONSISTENT	1.0	ENSG00000211921	IGHD5-12
ENSG00000211923	INCONSISTENT	1.0	ENSG00000211923	IGHD3-10
ENSG00000211924	INCONSISTENT	1.0	ENSG00000211924	IGHD3-9
ENSG00000211925	INCONSISTENT	1.0	ENSG00000211925	IGHD2-8
ENSG00000211928	INCONSISTENT	1.0	ENSG00000211928	IGHD5-5
ENSG00000211930	NULL	-1.0	ENSG00000211930	IGHD3-3
ENSG00000211931	NULL	-1.0	ENSG00000211931	IGHD2-2
ENSG00000211933	NULL	-1.0	ENSG00000211933	IGHV6-1
ENSG00000211934	NULL	-1.0	ENSG00000211934	IGHV1-2
ENSG00000211935	NULL	-1.0	ENSG00000211935	IGHV1-3
ENSG00000211937	NULL	-1.0	ENSG00000211937	IGHV2-5
ENSG00000211938	NULL	-1.0	ENSG00000211938	IGHV3-7
ENSG00000211941	NULL	-1.0	ENSG00000211941	IGHV3-11
ENSG00000211942	NULL	-1.0	ENSG00000211942	IGHV3-13
ENSG00000211943	NULL	-1.0	ENSG00000211943	IGHV3-15
ENSG00000211944	NULL	-1.0	ENSG00000211944	IGHV3-16
ENSG00000211945	NULL	-1.0	ENSG00000211945	IGHV1-18
ENSG00000211946	NULL	-1.0	ENSG00000211946	IGHV3-20
ENSG00000211947	INCONSISTENT	1.0	ENSG00000211947	IGHV3-21
ENSG00000211949	SIMPLE_OR	0.0	ENSG00000211949	IGHV3-23
ENSG00000211950	SIMPLE_OR	0.0	ENSG00000211950	IGHV1-24
ENSG00000211951	REPRESSED	1.0	ENSG00000211951	IGHV2-26
ENSG00000211952	NULL	-1.0	ENSG00000211952	IGHV4-28
ENSG00000211955	NULL	-1.0	ENSG00000211955	IGHV3-33
ENSG00000211956	REPRESSED	1.0	ENSG00000211956	IGHV4-34
ENSG00000211957	NULL	-1.0	ENSG00000211957	IGHV3-35
ENSG00000211958	NULL	-1.0	ENSG00000211958	IGHV3-38
ENSG00000211959	NULL	-1.0	ENSG00000211959	IGHV4-39
ENSG00000211961	NULL	-1.0	ENSG00000211961	IGHV1-45
ENSG00000211962	NULL	-1.0	ENSG00000211962	IGHV1-46
ENSG00000211964	NULL	-1.0	ENSG00000211964	IGHV3-48
ENSG00000211965	NULL	-1.0	ENSG00000211965	IGHV3-49
ENSG00000211966	NULL	-1.0	ENSG00000211966	IGHV5-51
ENSG00000211967	NULL	-1.0	ENSG00000211967	IGHV3-53
ENSG00000211968	REPRESSED	1.0	ENSG00000211968	IGHV1-58
ENSG00000211970	REPRESSED	1.0	ENSG00000211970	IGHV4-61
ENSG00000211972	NULL	-1.0	ENSG00000211972	IGHV3-66
ENSG00000211973	NULL	-1.0	ENSG00000211973	IGHV1-69
ENSG00000211974	NULL	-1.0	ENSG00000211974	IGHV2-70D
ENSG00000211976	REPRESSED	1.0	ENSG00000211976	IGHV3-73
ENSG00000211978	INCONSISTENT	2.0	ENSG00000211978	IGHV5-78
ENSG00000211979	INCONSISTENT	1.0	ENSG00000211979	IGHV7-81
ENSG00000211991	NULL	-1.0	ENSG00000211991	MIR676
ENSG00000211997	NULL	-1.0	ENSG00000211997	MIR708
ENSG00000212013	NULL	-1.0	ENSG00000212013	MIR509-2
ENSG00000212014	NULL	-1.0	ENSG00000212014	MIR509-3
ENSG00000212017	NULL	-1.0	ENSG00000212017	MIR548U
ENSG00000212024	NULL	-1.0	ENSG00000212024	MIR550A3
ENSG00000212027	NULL	-1.0	ENSG00000212027	MIR374B
ENSG00000212036	REPRESSED	1.0	ENSG00000212036	MIR548BA
ENSG00000212040	NULL	-1.0	ENSG00000212040	MIR543
ENSG00000212051	NULL	-1.0	ENSG00000212051	MIR320C2
ENSG00000212100	NULL	-1.0	ENSG00000212100	MIR764
ENSG00000212102	INCONSISTENT	2.0	ENSG00000212102	MIR301B
ENSG00000212122	NULL	-1.0	ENSG00000212122	TSSK1B
ENSG00000212123	NULL	-1.0	ENSG00000212123	PRR22
ENSG00000212124	NULL	-1.0	ENSG00000212124	TAS2R19
ENSG00000212125	NULL	-1.0	ENSG00000212125	TAS2R15P
ENSG00000212126	NULL	-1.0	ENSG00000212126	TAS2R50
ENSG00000212127	SIMPLE_AND	1.0	ENSG00000212127	TAS2R14
ENSG00000212128	NULL	-1.0	ENSG00000212128	TAS2R13
ENSG00000212133	NULL	-1.0	ENSG00000212133	RNU6-1168P
ENSG00000212134	NULL	-1.0	ENSG00000212134	LOC124900462
ENSG00000212135	NULL	-1.0	ENSG00000212135	SNORD67
ENSG00000212136	NULL	-1.0	ENSG00000212136	RNU6-696P
ENSG00000212138	NULL	-1.0	ENSG00000212138	RNA5SP372
ENSG00000212140	NULL	-1.0	ENSG00000212140	RNU6-1320P
ENSG00000212144	NULL	-1.0	ENSG00000212144	LOC124900421
ENSG00000212145	NULL	-1.0	ENSG00000212145	LOC124900553
ENSG00000212146	NULL	-1.0	ENSG00000212146	RNU6-910P
ENSG00000212147	NULL	-1.0	ENSG00000212147	RNU6-1106P
ENSG00000212149	NULL	-1.0	ENSG00000212149	LOC124900400
ENSG00000212153	NULL	-1.0	ENSG00000212153	RNU1-82P
ENSG00000212154	NULL	-1.0	ENSG00000212154	RNA5SP377
ENSG00000212156	NULL	-1.0	ENSG00000212156	RNU6-576P
ENSG00000212157	NULL	-1.0	ENSG00000212157	RNU6-1319P
ENSG00000212158	NULL	-1.0	ENSG00000212158	SNORD66
ENSG00000212160	NULL	-1.0	ENSG00000212160	RNU6-205P
ENSG00000212161	REPRESSED	1.0	ENSG00000212161	LOC124900450
ENSG00000212163	NULL	-1.0	ENSG00000212163	SNORD91A
ENSG00000212165	NULL	-1.0	ENSG00000212165	LOC124904984
ENSG00000212167	NULL	-1.0	ENSG00000212167	RNU6-763P
ENSG00000212168	NULL	-1.0	ENSG00000212168	LOC124900539
ENSG00000212170	NULL	-1.0	ENSG00000212170	RNU1-77P
ENSG00000212171	NULL	-1.0	ENSG00000212171	RNA5SP86
ENSG00000212172	NULL	-1.0	ENSG00000212172	RNU1-149P
ENSG00000212175	NULL	-1.0	ENSG00000212175	LOC124900537
ENSG00000212176	REPRESSED	1.0	ENSG00000212176	RNA5SP207
ENSG00000212181	NULL	-1.0	ENSG00000212181	LOC124900532
ENSG00000212182	NULL	-1.0	ENSG00000212182	LOC124906194
ENSG00000212184	NULL	-1.0	ENSG00000212184	RNU6-440P
ENSG00000212186	NULL	-1.0	ENSG00000212186	RNU6-258P
ENSG00000212187	REPRESSED	1.0	ENSG00000212187	LOC124900448
ENSG00000212189	NULL	-1.0	ENSG00000212189	RNU6-328P
ENSG00000212190	NULL	-1.0	ENSG00000212190	RNU6-298P
ENSG00000212191	NULL	-1.0	ENSG00000212191	LOC124900186
ENSG00000212195	SIMPLE_AND	1.0	ENSG00000212195	LOC124904154
ENSG00000212199	NULL	-1.0	ENSG00000212199	RNU6-127P
ENSG00000212204	NULL	-1.0	ENSG00000212204	RNA5SP91
ENSG00000212205	REPRESSED	1.0	ENSG00000212205	Y_RNA
ENSG00000212206	NULL	-1.0	ENSG00000212206	LOC124900396
ENSG00000212207	NULL	-1.0	ENSG00000212207	RNU6-1321P
ENSG00000212211	NULL	-1.0	ENSG00000212211	LOC124906379
ENSG00000212214	NULL	-1.0	ENSG00000212214	SNORA48B
ENSG00000212215	NULL	-1.0	ENSG00000212215	RNU6-913P
ENSG00000212216	NULL	-1.0	ENSG00000212216	RNU6-816P
ENSG00000212219	NULL	-1.0	ENSG00000212219	RNU6-604P
ENSG00000212221	NULL	-1.0	ENSG00000212221	RNU6-220P
ENSG00000212224	NULL	-1.0	ENSG00000212224	LOC124900463
ENSG00000212226	NULL	-1.0	ENSG00000212226	RNU6-907P
ENSG00000212228	NULL	-1.0	ENSG00000212228	LOC124900380
ENSG00000212229	NULL	-1.0	ENSG00000212229	LOC124900229
ENSG00000212230	NULL	-1.0	ENSG00000212230	RNU6-747P
ENSG00000212232	COMPLEX	4.0	ENSG00000212232	SNORD17
ENSG00000212237	BIVALENT	4.0	ENSG00000212237	RNA5SP18
ENSG00000212238	NULL	-1.0	ENSG00000212238	RNA5SP244
ENSG00000212240	NULL	-1.0	ENSG00000212240	RNU6-930P
ENSG00000212241	NULL	-1.0	ENSG00000212241	Y_RNA
ENSG00000212242	NULL	-1.0	ENSG00000212242	RNA5SP219
ENSG00000212246	NULL	-1.0	ENSG00000212246	RNU6-360P
ENSG00000212247	NULL	-1.0	ENSG00000212247	RNU6-278P
ENSG00000212248	NULL	-1.0	ENSG00000212248	RNU6-750P
ENSG00000212249	NULL	-1.0	ENSG00000212249	LOC124900198
ENSG00000212251	NULL	-1.0	ENSG00000212251	RNA5SP376
ENSG00000212257	REPRESSED	1.0	ENSG00000212257	RNU6-1176P
ENSG00000212258	NULL	-1.0	ENSG00000212258	RNA5SP176
ENSG00000212259	NULL	-1.0	ENSG00000212259	RNU6-308P
ENSG00000212260	NULL	-1.0	ENSG00000212260	RNU6-724P
ENSG00000212264	NULL	-1.0	ENSG00000212264	SNORD65C
ENSG00000212265	NULL	-1.0	ENSG00000212265	RNA5SP185
ENSG00000212266	REPRESSED	1.0	ENSG00000212266	LOC124900444
ENSG00000212269	NULL	-1.0	ENSG00000212269	RNU6-788P
ENSG00000212270	NULL	-1.0	ENSG00000212270	LOC124900350
ENSG00000212273	NULL	-1.0	ENSG00000212273	LOC124900268
ENSG00000212276	REPRESSED	1.0	ENSG00000212276	RNA5SP292
ENSG00000212278	NULL	-1.0	ENSG00000212278	LOC124900199
ENSG00000212279	COMPLEX	4.0	ENSG00000212279	LOC124900366
ENSG00000212280	NULL	-1.0	ENSG00000212280	RNA5SP256
ENSG00000212282	NULL	-1.0	ENSG00000212282	RNU6-578P
ENSG00000212283	NULL	-1.0	ENSG00000212283	SNORD89
ENSG00000212289	NULL	-1.0	ENSG00000212289	RNA5SP339
ENSG00000212292	REPRESSED	1.0	ENSG00000212292	RNU6-239P
ENSG00000212293	REPRESSED	1.0	ENSG00000212293	LOC124903256
ENSG00000212295	NULL	-1.0	ENSG00000212295	SNORD28B
ENSG00000212296	INCONSISTENT	2.0	ENSG00000212296	SNORD72
ENSG00000212297	REPRESSED	1.0	ENSG00000212297	RNU6-821P
ENSG00000212298	NULL	-1.0	ENSG00000212298	RNU6-1009P
ENSG00000212302	NULL	-1.0	ENSG00000212302	LOC124900351
ENSG00000212303	INCONSISTENT	1.0	ENSG00000212303	RNU6-1154P
ENSG00000212304	COMPLEX	4.0	ENSG00000212304	SNORD12
ENSG00000212305	NULL	-1.0	ENSG00000212305	RNU6-679P
ENSG00000212306	NULL	-1.0	ENSG00000212306	Y_RNA
ENSG00000212308	REPRESSED	1.0	ENSG00000212308	RNA5SP23
ENSG00000212309	INCONSISTENT	1.0	ENSG00000212309	SNORD70B
ENSG00000212312	NULL	-1.0	ENSG00000212312	RNA5SP109
ENSG00000212314	NULL	-1.0	ENSG00000212314	RNU6-1307P
ENSG00000212316	NULL	-1.0	ENSG00000212316	RNU6-1228P
ENSG00000212319	NULL	-1.0	ENSG00000212319	Y_RNA
ENSG00000212321	NULL	-1.0	ENSG00000212321	LOC124905292
ENSG00000212324	NULL	-1.0	ENSG00000212324	RNU6-129P
ENSG00000212325	NULL	-1.0	ENSG00000212325	Y_RNA
ENSG00000212327	NULL	-1.0	ENSG00000212327	RNU6-882P
ENSG00000212329	NULL	-1.0	ENSG00000212329	RNU6-316P
ENSG00000212330	NULL	-1.0	ENSG00000212330	RNU6-244P
ENSG00000212331	NULL	-1.0	ENSG00000212331	RNA5SP297
ENSG00000212332	INCONSISTENT	1.0	ENSG00000212332	RNU6-780P
ENSG00000212333	REPRESSED	1.0	ENSG00000212333	RNA5SP213
ENSG00000212335	INCONSISTENT	2.0	ENSG00000212335	Y_RNA
ENSG00000212336	NULL	-1.0	ENSG00000212336	RNA5SP210
ENSG00000212338	NULL	-1.0	ENSG00000212338	LOC124900432
ENSG00000212340	NULL	-1.0	ENSG00000212340	RNU6-739P
ENSG00000212342	NULL	-1.0	ENSG00000212342	LOC124900269
ENSG00000212344	NULL	-1.0	ENSG00000212344	RNU6-823P
ENSG00000212345	NULL	-1.0	ENSG00000212345	RNU6-700P
ENSG00000212347	NULL	-1.0	ENSG00000212347	LOC124900502
ENSG00000212348	INCONSISTENT	1.0	ENSG00000212348	RNU6-1300P
ENSG00000212354	NULL	-1.0	ENSG00000212354	RNU6-1242P
ENSG00000212358	NULL	-1.0	ENSG00000212358	RNU6-837P
ENSG00000212359	REPRESSED	1.0	ENSG00000212359	RNU6-550P
ENSG00000212360	NULL	-1.0	ENSG00000212360	RNU6-1177P
ENSG00000212363	NULL	-1.0	ENSG00000212363	LOC124900209
ENSG00000212365	NULL	-1.0	ENSG00000212365	RNA5SP332
ENSG00000212366	NULL	-1.0	ENSG00000212366	RNU6-1246P
ENSG00000212368	NULL	-1.0	ENSG00000212368	RNU6-1000P
ENSG00000212370	NULL	-1.0	ENSG00000212370	RNU6-482P
ENSG00000212371	NULL	-1.0	ENSG00000212371	
ENSG00000212373	NULL	-1.0	ENSG00000212373	RNA5SP171
ENSG00000212374	NULL	-1.0	ENSG00000212374	RNU6-401P
ENSG00000212377	NULL	-1.0	ENSG00000212377	LOC124900345
ENSG00000212378	NULL	-1.0	ENSG00000212378	LOC124900538
ENSG00000212379	NULL	-1.0	ENSG00000212379	RNU6-269P
ENSG00000212380	NULL	-1.0	ENSG00000212380	SNORD115-45
ENSG00000212382	NULL	-1.0	ENSG00000212382	RNU6-159P
ENSG00000212383	NULL	-1.0	ENSG00000212383	LOC124900330
ENSG00000212384	NULL	-1.0	ENSG00000212384	SNORD113-2
ENSG00000212385	NULL	-1.0	ENSG00000212385	RNU6-817P
ENSG00000212387	NULL	-1.0	ENSG00000212387	RNU6-1055P
ENSG00000212388	NULL	-1.0	ENSG00000212388	RNU6-796P
ENSG00000212389	NULL	-1.0	ENSG00000212389	RNU6-1275P
ENSG00000212391	INCONSISTENT	1.0	ENSG00000212391	LOC124900533
ENSG00000212392	NULL	-1.0	ENSG00000212392	Y_RNA
ENSG00000212395	NULL	-1.0	ENSG00000212395	
ENSG00000212396	NULL	-1.0	ENSG00000212396	RNA5SP323
ENSG00000212397	NULL	-1.0	ENSG00000212397	
ENSG00000212398	NULL	-1.0	ENSG00000212398	RNU6-1248P
ENSG00000212402	NULL	-1.0	ENSG00000212402	SNORA74B
ENSG00000212404	NULL	-1.0	ENSG00000212404	Y_RNA
ENSG00000212407	NULL	-1.0	ENSG00000212407	RNU6-663P
ENSG00000212409	NULL	-1.0	ENSG00000212409	RNY4P18
ENSG00000212410	NULL	-1.0	ENSG00000212410	RNU6-932P
ENSG00000212411	NULL	-1.0	ENSG00000212411	LOC124902571
ENSG00000212413	NULL	-1.0	ENSG00000212413	RNU11-3P
ENSG00000212414	NULL	-1.0	ENSG00000212414	SNORD77B
ENSG00000212415	NULL	-1.0	ENSG00000212415	LOC124900367
ENSG00000212418	NULL	-1.0	ENSG00000212418	RNY4P36
ENSG00000212420	NULL	-1.0	ENSG00000212420	RNU6-1111P
ENSG00000212421	NULL	-1.0	ENSG00000212421	LOC124900285
ENSG00000212422	REPRESSED	1.0	ENSG00000212422	LOC124901860
ENSG00000212424	INCONSISTENT	2.0	ENSG00000212424	RNU1-119P
ENSG00000212425	NULL	-1.0	ENSG00000212425	RNA5SP105
ENSG00000212428	NULL	-1.0	ENSG00000212428	LOC124903592
ENSG00000212429	REPRESSED	1.0	ENSG00000212429	RNU11-6P
ENSG00000212432	NULL	-1.0	ENSG00000212432	SNORA75
ENSG00000212433	NULL	-1.0	ENSG00000212433	RNA5SP252
ENSG00000212434	NULL	-1.0	ENSG00000212434	LOC124905293
ENSG00000212440	NULL	-1.0	ENSG00000212440	SNORA75
ENSG00000212441	NULL	-1.0	ENSG00000212441	RNU6-1269P
ENSG00000212442	NULL	-1.0	ENSG00000212442	RNU6-243P
ENSG00000212443	SIMPLE_OR	0.0	ENSG00000212443	SNORA53
ENSG00000212445	NULL	-1.0	ENSG00000212445	LOC124900379
ENSG00000212446	NULL	-1.0	ENSG00000212446	RNU6-131P
ENSG00000212447	NULL	-1.0	ENSG00000212447	SNORD90
ENSG00000212448	NULL	-1.0	ENSG00000212448	Y_RNA
ENSG00000212450	NULL	-1.0	ENSG00000212450	RNU6-241P
ENSG00000212451	NULL	-1.0	ENSG00000212451	RNU11-4P
ENSG00000212452	INCONSISTENT	2.0	ENSG00000212452	SNORD69
ENSG00000212454	NULL	-1.0	ENSG00000212454	RNA5SP286
ENSG00000212455	NULL	-1.0	ENSG00000212455	LOC124900534
ENSG00000212457	NULL	-1.0	ENSG00000212457	RNU6-644P
ENSG00000212458	NULL	-1.0	ENSG00000212458	LOC124900184
ENSG00000212459	REPRESSED	1.0	ENSG00000212459	RNU6-695P
ENSG00000212460	NULL	-1.0	ENSG00000212460	RNU6-460P
ENSG00000212461	NULL	-1.0	ENSG00000212461	LOC124900332
ENSG00000212464	INCONSISTENT	1.0	ENSG00000212464	SNORA12
ENSG00000212466	INCONSISTENT	1.0	ENSG00000212466	RNU6-952P
ENSG00000212468	REPRESSED	3.0	ENSG00000212468	RNU6-754P
ENSG00000212469	COMPLEX	3.0	ENSG00000212469	RNU6-1158P
ENSG00000212473	REPRESSED	1.0	ENSG00000212473	RNU1-101P
ENSG00000212475	NULL	-1.0	ENSG00000212475	RNU6-400P
ENSG00000212479	NULL	-1.0	ENSG00000212479	LOC124905065
ENSG00000212482	NULL	-1.0	ENSG00000212482	RNU6-530P
ENSG00000212485	NULL	-1.0	ENSG00000212485	RNU6-1197P
ENSG00000212489	NULL	-1.0	ENSG00000212489	RNU6-1109P
ENSG00000212490	NULL	-1.0	ENSG00000212490	LOC124900185
ENSG00000212493	INCONSISTENT	2.0	ENSG00000212493	SNORD19
ENSG00000212495	NULL	-1.0	ENSG00000212495	RNU6-332P
ENSG00000212496	INCONSISTENT	1.0	ENSG00000212496	RNU6-1093P
ENSG00000212497	REPRESSED	1.0	ENSG00000212497	RNA5SP465
ENSG00000212498	INCONSISTENT	2.0	ENSG00000212498	SNORD86
ENSG00000212499	NULL	-1.0	ENSG00000212499	RNA5SP300
ENSG00000212505	NULL	-1.0	ENSG00000212505	RNA5SP299
ENSG00000212510	NULL	-1.0	ENSG00000212510	RNU6-972P
ENSG00000212511	NULL	-1.0	ENSG00000212511	LOC124903595
ENSG00000212512	NULL	-1.0	ENSG00000212512	Y_RNA
ENSG00000212516	NULL	-1.0	ENSG00000212516	RNU6-1268P
ENSG00000212517	INCONSISTENT	2.0	ENSG00000212517	LOC124900464
ENSG00000212518	NULL	-1.0	ENSG00000212518	RNU11-5P
ENSG00000212520	REPRESSED	1.0	ENSG00000212520	RNU6-1250P
ENSG00000212521	NULL	-1.0	ENSG00000212521	RNU6-918P
ENSG00000212525	NULL	-1.0	ENSG00000212525	RNA5SP212
ENSG00000212526	INCONSISTENT	1.0	ENSG00000212526	RNU6-466P
ENSG00000212527	NULL	-1.0	ENSG00000212527	RNA5SP63
ENSG00000212528	NULL	-1.0	ENSG00000212528	SNORD115-47
ENSG00000212529	NULL	-1.0	ENSG00000212529	LOC124900201
ENSG00000212532	NULL	-1.0	ENSG00000212532	LOC124900230
ENSG00000212533	INCONSISTENT	2.0	ENSG00000212533	SNORA75
ENSG00000212534	INCONSISTENT	2.0	ENSG00000212534	SNORD70
ENSG00000212535	NULL	-1.0	ENSG00000212535	RNU6-808P
ENSG00000212536	NULL	-1.0	ENSG00000212536	RNA5SP474
ENSG00000212538	NULL	-1.0	ENSG00000212538	LOC124904671
ENSG00000212539	NULL	-1.0	ENSG00000212539	LOC124904382
ENSG00000212541	INCONSISTENT	2.0	ENSG00000212541	RNU6-510P
ENSG00000212542	NULL	-1.0	ENSG00000212542	RNA5SP496
ENSG00000212545	NULL	-1.0	ENSG00000212545	RNU6-337P
ENSG00000212546	NULL	-1.0	ENSG00000212546	RNU6-995P
ENSG00000212549	NULL	-1.0	ENSG00000212549	RNA5SP354
ENSG00000212550	NULL	-1.0	ENSG00000212550	RNU1-78P
ENSG00000212551	REPRESSED	1.0	ENSG00000212551	LOC124902847
ENSG00000212553	NULL	-1.0	ENSG00000212553	LOC124903255
ENSG00000212555	COMPLEX	3.0	ENSG00000212555	RNU6-192P
ENSG00000212556	NULL	-1.0	ENSG00000212556	Y_RNA
ENSG00000212558	INCONSISTENT	1.0	ENSG00000212558	LOC124900536
ENSG00000212559	NULL	-1.0	ENSG00000212559	RNA5SP35
ENSG00000212560	NULL	-1.0	ENSG00000212560	RNU6-630P
ENSG00000212561	NULL	-1.0	ENSG00000212561	RNU6-381P
ENSG00000212564	NULL	-1.0	ENSG00000212564	RNU6-1326P
ENSG00000212565	NULL	-1.0	ENSG00000212565	LOC124900395
ENSG00000212567	REPRESSED	1.0	ENSG00000212567	LOC124900202
ENSG00000212568	NULL	-1.0	ENSG00000212568	RNU6-1254P
ENSG00000212569	NULL	-1.0	ENSG00000212569	Y_RNA
ENSG00000212571	INCONSISTENT	2.0	ENSG00000212571	RNA5SP482
ENSG00000212572	NULL	-1.0	ENSG00000212572	RNU6-903P
ENSG00000212576	REPRESSED	1.0	ENSG00000212576	RNA5SP467
ENSG00000212579	NULL	-1.0	ENSG00000212579	LOC124900228
ENSG00000212580	NULL	-1.0	ENSG00000212580	SNORA75
ENSG00000212581	NULL	-1.0	ENSG00000212581	LOC124900518
ENSG00000212584	NULL	-1.0	ENSG00000212584	RNU6-587P
ENSG00000212586	NULL	-1.0	ENSG00000212586	LOC124900223
ENSG00000212587	NULL	-1.0	ENSG00000212587	SNORA40C
ENSG00000212588	INCONSISTENT	2.0	ENSG00000212588	SNORA26
ENSG00000212589	NULL	-1.0	ENSG00000212589	LOC124900297
ENSG00000212590	NULL	-1.0	ENSG00000212590	LOC124900247
ENSG00000212593	NULL	-1.0	ENSG00000212593	SNORA75
ENSG00000212594	INCONSISTENT	1.0	ENSG00000212594	LOC124900318
ENSG00000212595	NULL	-1.0	ENSG00000212595	RNA5SP525
ENSG00000212597	NULL	-1.0	ENSG00000212597	RNU6-876P
ENSG00000212598	NULL	-1.0	ENSG00000212598	LOC124906381
ENSG00000212599	NULL	-1.0	ENSG00000212599	RNU6-279P
ENSG00000212601	NULL	-1.0	ENSG00000212601	RNA5SP53
ENSG00000212604	NULL	-1.0	ENSG00000212604	LOC124900363
ENSG00000212605	NULL	-1.0	ENSG00000212605	RNU1-56P
ENSG00000212607	INCONSISTENT	2.0	ENSG00000212607	SNORA3B
ENSG00000212608	NULL	-1.0	ENSG00000212608	LOC124900563
ENSG00000212609	NULL	-1.0	ENSG00000212609	RNU1-139P
ENSG00000212610	NULL	-1.0	ENSG00000212610	LOC124904666
ENSG00000212611	NULL	-1.0	ENSG00000212611	LOC124900490
ENSG00000212612	NULL	-1.0	ENSG00000212612	RNU6-1239P
ENSG00000212615	INCONSISTENT	2.0	ENSG00000212615	LOC124903416
ENSG00000212618	NULL	-1.0	ENSG00000212618	LOC124904114
ENSG00000212620	NULL	-1.0	ENSG00000212620	LOC124900174
ENSG00000212623	NULL	-1.0	ENSG00000212623	RNU6-493P
ENSG00000212624	INCONSISTENT	1.0	ENSG00000212624	LOC124900447
ENSG00000212625	NULL	-1.0	ENSG00000212625	RNA5SP397
ENSG00000212626	NULL	-1.0	ENSG00000212626	LOC124900409
ENSG00000212628	NULL	-1.0	ENSG00000212628	RNA5SP241
ENSG00000212643	NULL	-1.0	ENSG00000212643	ZRSR2P1
ENSG00000212657	NULL	-1.0	ENSG00000212657	KRTAP16-1
ENSG00000212658	NULL	-1.0	ENSG00000212658	KRTAP29-1
ENSG00000212659	NULL	-1.0	ENSG00000212659	KRTAP9-6
ENSG00000212663	NULL	-1.0	ENSG00000212663	
ENSG00000212664	NULL	-1.0	ENSG00000212664	RPL17P39
ENSG00000212694	SIMPLE_AND	1.0	ENSG00000212694	LINC01089
ENSG00000212695	NULL	-1.0	ENSG00000212695	RPL18AP11
ENSG00000212710	NULL	-1.0	ENSG00000212710	CTAGE1
ENSG00000212712	NULL	-1.0	ENSG00000212712	LOC107985122
ENSG00000212717	NULL	-1.0	ENSG00000212717	DEFB117
ENSG00000212719	NULL	-1.0	ENSG00000212719	LINC02693
ENSG00000212721	NULL	-1.0	ENSG00000212721	KRTAP4-11
ENSG00000212722	NULL	-1.0	ENSG00000212722	KRTAP4-9
ENSG00000212724	NULL	-1.0	ENSG00000212724	KRTAP2-3
ENSG00000212725	NULL	-1.0	ENSG00000212725	KRTAP2-1
ENSG00000212743	SIMPLE_OR	0.0	ENSG00000212743	LINC02656
ENSG00000212747	NULL	-1.0	ENSG00000212747	RTL8B
ENSG00000212766	INCONSISTENT	1.0	ENSG00000212766	EWSAT1
ENSG00000212769	NULL	-1.0	ENSG00000212769	HMGN2P8
ENSG00000212789	NULL	-1.0	ENSG00000212789	ST13P5
ENSG00000212802	NULL	-1.0	ENSG00000212802	RPL15P3
ENSG00000212807	NULL	-1.0	ENSG00000212807	OR2A42
ENSG00000212829	NULL	-1.0	ENSG00000212829	RPS26P3
ENSG00000212855	NULL	-1.0	ENSG00000212855	TTTY2
ENSG00000212856	NULL	-1.0	ENSG00000212856	TTTY2B
ENSG00000212864	INCONSISTENT	2.0	ENSG00000212864	RNF208
ENSG00000212899	REPRESSED	1.0	ENSG00000212899	KRTAP3-3
ENSG00000212900	REPRESSED	1.0	ENSG00000212900	KRTAP3-2
ENSG00000212901	NULL	-1.0	ENSG00000212901	KRTAP3-1
ENSG00000212907	NULL	-1.0	ENSG00000212907	MT-ND4L
ENSG00000212916	SIMPLE_AND	1.0	ENSG00000212916	MAP10
ENSG00000212930	NULL	-1.0	ENSG00000212930	
ENSG00000212932	NULL	-1.0	ENSG00000212932	RPL23AP4
ENSG00000212933	NULL	-1.0	ENSG00000212933	KRTAP12-4
ENSG00000212935	NULL	-1.0	ENSG00000212935	KRTAP10-3
ENSG00000212938	REPRESSED	1.0	ENSG00000212938	KRTAP6-3
ENSG00000212939	NULL	-1.0	ENSG00000212939	
ENSG00000212952	NULL	-1.0	ENSG00000212952	
ENSG00000212961	NULL	-1.0	ENSG00000212961	HNRNPA1P40
ENSG00000212978	SIMPLE_AND	1.0	ENSG00000212978	
ENSG00000212989	NULL	-1.0	ENSG00000212989	LOC100129527
ENSG00000212993	NULL	-1.0	ENSG00000212993	POU5F1B
ENSG00000212994	NULL	-1.0	ENSG00000212994	RPS26P6
ENSG00000213003	NULL	-1.0	ENSG00000213003	BTF3P12
ENSG00000213005	NULL	-1.0	ENSG00000213005	PTTG3P
ENSG00000213013	REPRESSED	1.0	ENSG00000213013	RPS15AP36
ENSG00000213014	INCONSISTENT	1.0	ENSG00000213014	VN2R17P
ENSG00000213015	SIMPLE_AND	1.0	ENSG00000213015	ZNF580
ENSG00000213016	INCONSISTENT	1.0	ENSG00000213016	
ENSG00000213018	NULL	-1.0	ENSG00000213018	PABPN1P1
