gene_id	gate_type_gm12878	gate_type_k562	and_origin
ENSG00000258752	INCONSISTENT	NULL	NEITHER
ENSG00000258760	SIMPLE_AND	NULL	GM12878
ENSG00000258768	NULL	INCONSISTENT	NEITHER
ENSG00000258789	REPRESSED	NULL	NEITHER
ENSG00000258790	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000258792	INCONSISTENT	NULL	NEITHER
ENSG00000258800	COMPLEX	NULL	NEITHER
ENSG00000258802	REPRESSED	NULL	NEITHER
ENSG00000258810	INCONSISTENT	NULL	NEITHER
ENSG00000258823	NULL	INCONSISTENT	NEITHER
ENSG00000258824	SIMPLE_OR	NULL	NEITHER
ENSG00000258834	INCONSISTENT	NULL	NEITHER
ENSG00000258842	SIMPLE_AND	NULL	GM12878
ENSG00000258843	INCONSISTENT	NULL	NEITHER
ENSG00000258860	NULL	INCONSISTENT	NEITHER
ENSG00000258866	NULL	REPRESSED	NEITHER
ENSG00000258867	NULL	INCONSISTENT	NEITHER
ENSG00000258873	REPRESSED	NULL	NEITHER
ENSG00000258875	SIMPLE_AND	NULL	GM12878
ENSG00000258881	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000258883	NULL	REPRESSED	NEITHER
ENSG00000258886	REPRESSED	NULL	NEITHER
ENSG00000258904	SIMPLE_OR	NULL	NEITHER
ENSG00000258908	NULL	INCONSISTENT	NEITHER
ENSG00000258927	NULL	INCONSISTENT	NEITHER
ENSG00000258931	REPRESSED	NULL	NEITHER
ENSG00000258932	NULL	INCONSISTENT	NEITHER
ENSG00000258940	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000258947	BIVALENT	INCONSISTENT	NEITHER
ENSG00000258952	REPRESSED	NULL	NEITHER
ENSG00000258966	REPRESSED	NULL	NEITHER
ENSG00000258973	SIMPLE_OR	NULL	NEITHER
ENSG00000258980	REPRESSED	NULL	NEITHER
ENSG00000258986	REPRESSED	BIVALENT	NEITHER
ENSG00000259006	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259007	NULL	REPRESSED	NEITHER
ENSG00000259013	INCONSISTENT	NULL	NEITHER
ENSG00000259018	NULL	REPRESSED	NEITHER
ENSG00000259020	REPRESSED	NULL	NEITHER
ENSG00000259021	NULL	REPRESSED	NEITHER
ENSG00000259024	NULL	INCONSISTENT	NEITHER
ENSG00000259030	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259033	REPRESSED	INCONSISTENT	NEITHER
ENSG00000259036	NULL	REPRESSED	NEITHER
ENSG00000259037	NULL	REPRESSED	NEITHER
ENSG00000259046	REPRESSED	NULL	NEITHER
ENSG00000259062	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259064	INCONSISTENT	NULL	NEITHER
ENSG00000259074	REPRESSED	NULL	NEITHER
ENSG00000259079	COMPLEX	NULL	NEITHER
ENSG00000259080	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259081	INCONSISTENT	NULL	NEITHER
ENSG00000259084	INCONSISTENT	NULL	NEITHER
ENSG00000259087	REPRESSED	NULL	NEITHER
ENSG00000259088	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259095	NULL	COMPLEX	NEITHER
ENSG00000259096	REPRESSED	NULL	NEITHER
ENSG00000259115	INCONSISTENT	BIVALENT	NEITHER
ENSG00000259116	COMPLEX	NULL	NEITHER
ENSG00000259120	INCONSISTENT	NULL	NEITHER
ENSG00000259126	REPRESSED	NULL	NEITHER
ENSG00000259132	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259133	NULL	REPRESSED	NEITHER
ENSG00000259134	NULL	REPRESSED	NEITHER
ENSG00000259143	NULL	INCONSISTENT	NEITHER
ENSG00000259150	REPRESSED	NULL	NEITHER
ENSG00000259161	INCONSISTENT	NULL	NEITHER
ENSG00000259175	REPRESSED	NULL	NEITHER
ENSG00000259178	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259179	REPRESSED	NULL	NEITHER
ENSG00000259180	NULL	REPRESSED	NEITHER
ENSG00000259182	REPRESSED	COMPLEX	NEITHER
ENSG00000259192	INCONSISTENT	NULL	NEITHER
ENSG00000259198	NULL	REPRESSED	NEITHER
ENSG00000259203	REPRESSED	NULL	NEITHER
ENSG00000259204	INCONSISTENT	NULL	NEITHER
ENSG00000259207	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000259211	INCONSISTENT	NULL	NEITHER
ENSG00000259216	NULL	INCONSISTENT	NEITHER
ENSG00000259222	NULL	REPRESSED	NEITHER
ENSG00000259229	NULL	REPRESSED	NEITHER
ENSG00000259230	REPRESSED	NULL	NEITHER
ENSG00000259234	NULL	REPRESSED	NEITHER
ENSG00000259240	NULL	INCONSISTENT	NEITHER
ENSG00000259242	INCONSISTENT	NULL	NEITHER
ENSG00000259248	SIMPLE_AND	NULL	GM12878
ENSG00000259250	INCONSISTENT	NULL	NEITHER
ENSG00000259252	INCONSISTENT	NULL	NEITHER
ENSG00000259255	REPRESSED	NULL	NEITHER
ENSG00000259256	COMPLEX	NULL	NEITHER
ENSG00000259259	REPRESSED	NULL	NEITHER
ENSG00000259275	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259276	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259278	NULL	REPRESSED	NEITHER
ENSG00000259280	REPRESSED	NULL	NEITHER
ENSG00000259281	NULL	INCONSISTENT	NEITHER
ENSG00000259284	NULL	REPRESSED	NEITHER
ENSG00000259285	REPRESSED	INCONSISTENT	NEITHER
ENSG00000259286	NULL	REPRESSED	NEITHER
ENSG00000259290	REPRESSED	NULL	NEITHER
ENSG00000259305	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259307	NULL	INCONSISTENT	NEITHER
ENSG00000259309	REPRESSED	NULL	NEITHER
ENSG00000259312	NULL	REPRESSED	NEITHER
ENSG00000259315	NULL	INCONSISTENT	NEITHER
ENSG00000259319	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259321	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259327	NULL	INCONSISTENT	NEITHER
ENSG00000259330	INCONSISTENT	SIMPLE_AND	K562
ENSG00000259334	NULL	INCONSISTENT	NEITHER
ENSG00000259336	NULL	INCONSISTENT	NEITHER
ENSG00000259341	NULL	REPRESSED	NEITHER
ENSG00000259343	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259345	INCONSISTENT	NULL	NEITHER
ENSG00000259354	NULL	REPRESSED	NEITHER
ENSG00000259363	NULL	INCONSISTENT	NEITHER
ENSG00000259364	INCONSISTENT	NULL	NEITHER
ENSG00000259366	SIMPLE_OR	NULL	NEITHER
ENSG00000259368	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259369	NULL	REPRESSED	NEITHER
ENSG00000259370	NULL	REPRESSED	NEITHER
ENSG00000259375	INCONSISTENT	NULL	NEITHER
ENSG00000259376	NULL	REPRESSED	NEITHER
ENSG00000259390	NULL	INCONSISTENT	NEITHER
ENSG00000259394	NULL	REPRESSED	NEITHER
ENSG00000259404	SIMPLE_OR	REPRESSED	NEITHER
ENSG00000259407	NULL	REPRESSED	NEITHER
ENSG00000259408	NULL	REPRESSED	NEITHER
ENSG00000259410	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259413	REPRESSED	NULL	NEITHER
ENSG00000259415	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259420	NULL	INCONSISTENT	NEITHER
ENSG00000259421	INCONSISTENT	NULL	NEITHER
ENSG00000259422	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259425	NULL	INCONSISTENT	NEITHER
ENSG00000259428	REPRESSED	NULL	NEITHER
ENSG00000259431	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259432	NULL	REPRESSED	NEITHER
ENSG00000259433	NULL	REPRESSED	NEITHER
ENSG00000259448	SIMPLE_AND	BIVALENT	GM12878
ENSG00000259453	SIMPLE_AND	NULL	GM12878
ENSG00000259459	NULL	INCONSISTENT	NEITHER
ENSG00000259460	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259462	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259463	INCONSISTENT	NULL	NEITHER
ENSG00000259464	NULL	REPRESSED	NEITHER
ENSG00000259467	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259471	NULL	INCONSISTENT	NEITHER
ENSG00000259473	COMPLEX	NULL	NEITHER
ENSG00000259475	INCONSISTENT	NULL	NEITHER
ENSG00000259479	NULL	REPRESSED	NEITHER
ENSG00000259482	INCONSISTENT	NULL	NEITHER
ENSG00000259488	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259494	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259496	REPRESSED	NULL	NEITHER
ENSG00000259498	BIVALENT	INCONSISTENT	NEITHER
ENSG00000259503	INCONSISTENT	NULL	NEITHER
ENSG00000259504	NULL	REPRESSED	NEITHER
ENSG00000259511	NULL	INCONSISTENT	NEITHER
ENSG00000259513	INCONSISTENT	NULL	NEITHER
ENSG00000259514	BIVALENT	NULL	NEITHER
ENSG00000259517	REPRESSED	NULL	NEITHER
ENSG00000259519	NULL	INCONSISTENT	NEITHER
ENSG00000259520	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259521	INCONSISTENT	NULL	NEITHER
ENSG00000259522	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259523	REPRESSED	INCONSISTENT	NEITHER
ENSG00000259529	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259538	NULL	INCONSISTENT	NEITHER
ENSG00000259539	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259541	NULL	REPRESSED	NEITHER
ENSG00000259551	NULL	INCONSISTENT	NEITHER
ENSG00000259553	NULL	INCONSISTENT	NEITHER
ENSG00000259555	NULL	REPRESSED	NEITHER
ENSG00000259557	NULL	REPRESSED	NEITHER
ENSG00000259560	NULL	INCONSISTENT	NEITHER
ENSG00000259561	NULL	REPRESSED	NEITHER
ENSG00000259564	NULL	REPRESSED	NEITHER
ENSG00000259577	INCONSISTENT	BIVALENT	NEITHER
ENSG00000259580	NULL	REPRESSED	NEITHER
ENSG00000259583	SIMPLE_AND	BIVALENT	GM12878
ENSG00000259586	NULL	REPRESSED	NEITHER
ENSG00000259594	NULL	REPRESSED	NEITHER
ENSG00000259603	NULL	REPRESSED	NEITHER
ENSG00000259604	NULL	REPRESSED	NEITHER
ENSG00000259605	NULL	INCONSISTENT	NEITHER
ENSG00000259608	REPRESSED	NULL	NEITHER
ENSG00000259609	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259615	INCONSISTENT	NULL	NEITHER
ENSG00000259621	NULL	REPRESSED	NEITHER
ENSG00000259623	SIMPLE_OR	NULL	NEITHER
ENSG00000259630	SIMPLE_OR	NULL	NEITHER
ENSG00000259631	NULL	REPRESSED	NEITHER
ENSG00000259647	NULL	REPRESSED	NEITHER
ENSG00000259649	NULL	REPRESSED	NEITHER
ENSG00000259650	NULL	REPRESSED	NEITHER
ENSG00000259654	INCONSISTENT	NULL	NEITHER
ENSG00000259658	NULL	INCONSISTENT	NEITHER
ENSG00000259661	SIMPLE_OR	NULL	NEITHER
ENSG00000259663	REPRESSED	NULL	NEITHER
ENSG00000259664	REPRESSED	NULL	NEITHER
ENSG00000259666	NULL	REPRESSED	NEITHER
ENSG00000259669	INCONSISTENT	NULL	NEITHER
ENSG00000259673	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259674	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259676	NULL	REPRESSED	NEITHER
ENSG00000259686	REPRESSED	NULL	NEITHER
ENSG00000259691	NULL	REPRESSED	NEITHER
ENSG00000259694	NULL	INCONSISTENT	NEITHER
ENSG00000259695	NULL	REPRESSED	NEITHER
ENSG00000259697	NULL	REPRESSED	NEITHER
ENSG00000259702	REPRESSED	NULL	NEITHER
ENSG00000259704	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259705	INCONSISTENT	NULL	NEITHER
ENSG00000259711	REPRESSED	NULL	NEITHER
ENSG00000259712	SIMPLE_AND	NULL	GM12878
ENSG00000259713	NULL	REPRESSED	NEITHER
ENSG00000259723	NULL	INCONSISTENT	NEITHER
ENSG00000259725	REPRESSED	NULL	NEITHER
ENSG00000259735	NULL	REPRESSED	NEITHER
ENSG00000259736	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259742	NULL	REPRESSED	NEITHER
ENSG00000259750	INCONSISTENT	NULL	NEITHER
ENSG00000259755	NULL	INCONSISTENT	NEITHER
ENSG00000259759	REPRESSED	NULL	NEITHER
ENSG00000259763	INCONSISTENT	NULL	NEITHER
ENSG00000259768	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259770	INCONSISTENT	NULL	NEITHER
ENSG00000259771	NULL	REPRESSED	NEITHER
ENSG00000259772	SIMPLE_AND	NULL	GM12878
ENSG00000259774	NULL	INCONSISTENT	NEITHER
ENSG00000259775	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259779	INCONSISTENT	NULL	NEITHER
ENSG00000259783	NULL	INCONSISTENT	NEITHER
ENSG00000259786	NULL	INCONSISTENT	NEITHER
ENSG00000259790	NULL	REPRESSED	NEITHER
ENSG00000259792	INCONSISTENT	NULL	NEITHER
ENSG00000259797	SIMPLE_OR	NULL	NEITHER
ENSG00000259802	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259803	REPRESSED	BIVALENT	NEITHER
ENSG00000259804	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259805	NULL	REPRESSED	NEITHER
ENSG00000259814	NULL	REPRESSED	NEITHER
ENSG00000259821	NULL	REPRESSED	NEITHER
ENSG00000259826	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259836	REPRESSED	NULL	NEITHER
ENSG00000259844	REPRESSED	NULL	NEITHER
ENSG00000259849	NULL	INCONSISTENT	NEITHER
ENSG00000259863	BIVALENT	NULL	NEITHER
ENSG00000259869	REPRESSED	INCONSISTENT	NEITHER
ENSG00000259870	NULL	INCONSISTENT	NEITHER
ENSG00000259874	INCONSISTENT	NULL	NEITHER
ENSG00000259877	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259881	NULL	INCONSISTENT	NEITHER
ENSG00000259887	NULL	INCONSISTENT	NEITHER
ENSG00000259891	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000259895	SIMPLE_OR	NULL	NEITHER
ENSG00000259899	NULL	INCONSISTENT	NEITHER
ENSG00000259907	NULL	REPRESSED	NEITHER
ENSG00000259909	NULL	INCONSISTENT	NEITHER
ENSG00000259914	NULL	REPRESSED	NEITHER
ENSG00000259917	NULL	INCONSISTENT	NEITHER
ENSG00000259918	INCONSISTENT	NULL	NEITHER
ENSG00000259920	INCONSISTENT	NULL	NEITHER
ENSG00000259921	INCONSISTENT	NULL	NEITHER
ENSG00000259922	INCONSISTENT	REPRESSED	NEITHER
ENSG00000259924	SIMPLE_OR	NULL	NEITHER
ENSG00000259926	SIMPLE_OR	NULL	NEITHER
ENSG00000259932	INCONSISTENT	SIMPLE_AND	K562
ENSG00000259935	NULL	INCONSISTENT	NEITHER
ENSG00000259937	REPRESSED	NULL	NEITHER
ENSG00000259941	REPRESSED	NULL	NEITHER
ENSG00000259943	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259952	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259953	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000259954	COMPLEX	NULL	NEITHER
ENSG00000259956	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259968	REPRESSED	NULL	NEITHER
ENSG00000259977	REPRESSED	NULL	NEITHER
ENSG00000259984	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000259985	SIMPLE_AND	COMPLEX	GM12878
ENSG00000259986	NULL	INCONSISTENT	NEITHER
ENSG00000259990	NULL	INCONSISTENT	NEITHER
ENSG00000260000	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260001	INCONSISTENT	NULL	NEITHER
ENSG00000260005	INCONSISTENT	NULL	NEITHER
ENSG00000260008	REPRESSED	NULL	NEITHER
ENSG00000260009	NULL	REPRESSED	NEITHER
ENSG00000260018	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260022	NULL	REPRESSED	NEITHER
ENSG00000260025	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260026	REPRESSED	NULL	NEITHER
ENSG00000260027	NULL	INCONSISTENT	NEITHER
ENSG00000260030	SIMPLE_AND	REPRESSED	GM12878
ENSG00000260033	REPRESSED	NULL	NEITHER
ENSG00000260035	INCONSISTENT	SIMPLE_AND	K562
ENSG00000260041	REPRESSED	NULL	NEITHER
ENSG00000260053	NULL	SIMPLE_OR	NEITHER
ENSG00000260063	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260066	REPRESSED	BIVALENT	NEITHER
ENSG00000260077	NULL	INCONSISTENT	NEITHER
ENSG00000260078	NULL	REPRESSED	NEITHER
ENSG00000260083	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260095	REPRESSED	INCONSISTENT	NEITHER
ENSG00000260101	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260103	COMPLEX	INCONSISTENT	NEITHER
ENSG00000260105	NULL	REPRESSED	NEITHER
ENSG00000260108	SIMPLE_OR	NULL	NEITHER
ENSG00000260111	INCONSISTENT	NULL	NEITHER
ENSG00000260113	NULL	INCONSISTENT	NEITHER
ENSG00000260122	NULL	REPRESSED	NEITHER
ENSG00000260123	NULL	INCONSISTENT	NEITHER
ENSG00000260126	NULL	INCONSISTENT	NEITHER
ENSG00000260133	NULL	INCONSISTENT	NEITHER
ENSG00000260137	NULL	INCONSISTENT	NEITHER
ENSG00000260145	NULL	COMPLEX	NEITHER
ENSG00000260148	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260151	INCONSISTENT	NULL	NEITHER
ENSG00000260156	NULL	INCONSISTENT	NEITHER
ENSG00000260160	REPRESSED	NULL	NEITHER
ENSG00000260161	NULL	REPRESSED	NEITHER
ENSG00000260163	INCONSISTENT	NULL	NEITHER
ENSG00000260172	NULL	COMPLEX	NEITHER
ENSG00000260173	INCONSISTENT	NULL	NEITHER
ENSG00000260174	NULL	REPRESSED	NEITHER
ENSG00000260179	SIMPLE_OR	NULL	NEITHER
ENSG00000260186	NULL	REPRESSED	NEITHER
ENSG00000260192	NULL	INCONSISTENT	NEITHER
ENSG00000260193	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260198	NULL	REPRESSED	NEITHER
ENSG00000260209	NULL	INCONSISTENT	NEITHER
ENSG00000260219	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260224	INCONSISTENT	NULL	NEITHER
ENSG00000260230	REPRESSED	NULL	NEITHER
ENSG00000260231	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260233	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260236	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260247	NULL	INCONSISTENT	NEITHER
ENSG00000260249	INCONSISTENT	NULL	NEITHER
ENSG00000260252	NULL	REPRESSED	NEITHER
ENSG00000260254	REPRESSED	NULL	NEITHER
ENSG00000260256	NULL	REPRESSED	NEITHER
ENSG00000260261	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260267	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260272	NULL	INCONSISTENT	NEITHER
ENSG00000260274	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260285	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260289	NULL	INCONSISTENT	NEITHER
ENSG00000260293	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260303	INCONSISTENT	NULL	NEITHER
ENSG00000260305	REPRESSED	NULL	NEITHER
ENSG00000260314	REPRESSED	NULL	NEITHER
ENSG00000260337	NULL	REPRESSED	NEITHER
ENSG00000260338	NULL	REPRESSED	NEITHER
ENSG00000260366	NULL	INCONSISTENT	NEITHER
ENSG00000260369	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260372	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260377	NULL	INCONSISTENT	NEITHER
ENSG00000260381	INCONSISTENT	REPRESSED	NEITHER
ENSG00000260386	NULL	REPRESSED	NEITHER
ENSG00000260409	NULL	INCONSISTENT	NEITHER
ENSG00000260417	NULL	INCONSISTENT	NEITHER
ENSG00000260418	NULL	INCONSISTENT	NEITHER
ENSG00000260423	SIMPLE_OR	NULL	NEITHER
ENSG00000260426	NULL	REPRESSED	NEITHER
ENSG00000260431	INCONSISTENT	NULL	NEITHER
ENSG00000260439	NULL	REPRESSED	NEITHER
ENSG00000260448	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260452	NULL	INCONSISTENT	NEITHER
ENSG00000260455	NULL	REPRESSED	NEITHER
ENSG00000260456	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260459	NULL	REPRESSED	NEITHER
ENSG00000260460	INCONSISTENT	NULL	NEITHER
ENSG00000260467	NULL	INCONSISTENT	NEITHER
ENSG00000260468	NULL	REPRESSED	NEITHER
ENSG00000260475	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260492	INCONSISTENT	NULL	NEITHER
ENSG00000260495	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260496	NULL	REPRESSED	NEITHER
ENSG00000260500	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260504	NULL	REPRESSED	NEITHER
ENSG00000260510	NULL	INCONSISTENT	NEITHER
ENSG00000260514	NULL	INCONSISTENT	NEITHER
ENSG00000260520	NULL	REPRESSED	NEITHER
ENSG00000260526	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260532	NULL	REPRESSED	NEITHER
ENSG00000260542	NULL	REPRESSED	NEITHER
ENSG00000260549	NULL	REPRESSED	NEITHER
ENSG00000260558	NULL	INCONSISTENT	NEITHER
ENSG00000260563	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260565	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260569	REPRESSED	INCONSISTENT	NEITHER
ENSG00000260570	NULL	INCONSISTENT	NEITHER
ENSG00000260574	NULL	INCONSISTENT	NEITHER
ENSG00000260579	INCONSISTENT	NULL	NEITHER
ENSG00000260584	NULL	INCONSISTENT	NEITHER
ENSG00000260588	INCONSISTENT	COMPLEX	NEITHER
ENSG00000260589	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260592	NULL	INCONSISTENT	NEITHER
ENSG00000260597	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260601	SIMPLE_AND	NULL	GM12878
ENSG00000260602	NULL	REPRESSED	NEITHER
ENSG00000260604	NULL	INCONSISTENT	NEITHER
ENSG00000260619	NULL	INCONSISTENT	NEITHER
ENSG00000260624	REPRESSED	NULL	NEITHER
ENSG00000260625	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260629	NULL	INCONSISTENT	NEITHER
ENSG00000260630	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260634	INCONSISTENT	NULL	NEITHER
ENSG00000260664	REPRESSED	NULL	NEITHER
ENSG00000260669	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260670	NULL	INCONSISTENT	NEITHER
ENSG00000260673	NULL	REPRESSED	NEITHER
ENSG00000260677	NULL	BIVALENT	NEITHER
ENSG00000260679	REPRESSED	NULL	NEITHER
ENSG00000260681	INCONSISTENT	NULL	NEITHER
ENSG00000260694	NULL	REPRESSED	NEITHER
ENSG00000260702	NULL	REPRESSED	NEITHER
ENSG00000260704	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260708	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260710	NULL	INCONSISTENT	NEITHER
ENSG00000260719	INCONSISTENT	NULL	NEITHER
ENSG00000260723	NULL	REPRESSED	NEITHER
ENSG00000260731	REPRESSED	NULL	NEITHER
ENSG00000260733	NULL	REPRESSED	NEITHER
ENSG00000260737	REPRESSED	NULL	NEITHER
ENSG00000260740	INCONSISTENT	NULL	NEITHER
ENSG00000260741	NULL	REPRESSED	NEITHER
ENSG00000260746	REPRESSED	NULL	NEITHER
ENSG00000260751	SIMPLE_OR	NULL	NEITHER
ENSG00000260764	NULL	REPRESSED	NEITHER
ENSG00000260774	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260782	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260792	INCONSISTENT	NULL	NEITHER
ENSG00000260793	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260796	INCONSISTENT	COMPLEX	NEITHER
ENSG00000260798	NULL	REPRESSED	NEITHER
ENSG00000260803	SIMPLE_OR	NULL	NEITHER
ENSG00000260804	SIMPLE_OR	INCONSISTENT	NEITHER
ENSG00000260805	COMPLEX	INCONSISTENT	NEITHER
ENSG00000260806	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260807	REPRESSED	INCONSISTENT	NEITHER
ENSG00000260812	REPRESSED	NULL	NEITHER
ENSG00000260815	NULL	INCONSISTENT	NEITHER
ENSG00000260835	NULL	REPRESSED	NEITHER
ENSG00000260840	REPRESSED	INCONSISTENT	NEITHER
ENSG00000260850	REPRESSED	NULL	NEITHER
ENSG00000260852	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260855	COMPLEX	NULL	NEITHER
ENSG00000260857	NULL	INCONSISTENT	NEITHER
ENSG00000260859	NULL	REPRESSED	NEITHER
ENSG00000260861	COMPLEX	NULL	NEITHER
ENSG00000260870	NULL	INCONSISTENT	NEITHER
ENSG00000260879	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260880	NULL	REPRESSED	NEITHER
ENSG00000260891	NULL	INCONSISTENT	NEITHER
ENSG00000260895	NULL	REPRESSED	NEITHER
ENSG00000260896	SIMPLE_OR	NULL	NEITHER
ENSG00000260899	NULL	INCONSISTENT	NEITHER
ENSG00000260903	REPRESSED	BIVALENT	NEITHER
ENSG00000260909	NULL	INCONSISTENT	NEITHER
ENSG00000260912	SIMPLE_OR	NULL	NEITHER
ENSG00000260923	NULL	INCONSISTENT	NEITHER
ENSG00000260924	BIVALENT	INCONSISTENT	NEITHER
ENSG00000260928	NULL	INCONSISTENT	NEITHER
ENSG00000260932	NULL	REPRESSED	NEITHER
ENSG00000260941	NULL	REPRESSED	NEITHER
ENSG00000260942	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000260948	NULL	REPRESSED	NEITHER
ENSG00000260951	NULL	REPRESSED	NEITHER
ENSG00000260957	REPRESSED	NULL	NEITHER
ENSG00000260969	NULL	REPRESSED	NEITHER
ENSG00000260971	BIVALENT	REPRESSED	NEITHER
ENSG00000260990	NULL	REPRESSED	NEITHER
ENSG00000260996	NULL	INCONSISTENT	NEITHER
ENSG00000260997	NULL	INCONSISTENT	NEITHER
ENSG00000261000	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000261003	NULL	REPRESSED	NEITHER
ENSG00000261008	SIMPLE_AND	INCONSISTENT	GM12878
ENSG00000261017	REPRESSED	NULL	NEITHER
ENSG00000261019	NULL	REPRESSED	NEITHER
ENSG00000261024	NULL	INCONSISTENT	NEITHER
ENSG00000261029	INCONSISTENT	BIVALENT	NEITHER
ENSG00000261030	SIMPLE_AND	NULL	GM12878
ENSG00000261033	BIVALENT	INCONSISTENT	NEITHER
ENSG00000261040	INCONSISTENT	NULL	NEITHER
ENSG00000261054	NULL	REPRESSED	NEITHER
ENSG00000261055	NULL	INCONSISTENT	NEITHER
ENSG00000261057	INCONSISTENT	NULL	NEITHER
ENSG00000261064	NULL	INCONSISTENT	NEITHER
ENSG00000261066	NULL	REPRESSED	NEITHER
ENSG00000261067	SIMPLE_AND	INCONSISTENT	GM12878
