gene_id,gene_name,gm12878_detected,k562_detected,detected_in_both,in_current_background
ENSG00000044446,PHKA2,True,True,True,True
ENSG00000044459,CNTLN,True,False,False,True
ENSG00000044524,EPHA3,False,False,False,True
ENSG00000044574,HSPA5,True,True,True,True
ENSG00000046604,DSG2,True,True,True,True
ENSG00000046647,GEMIN8,True,True,True,True
ENSG00000046651,OFD1,True,True,True,True
ENSG00000046653,GPM6B,True,True,True,True
ENSG00000046774,MAGEC2,False,True,False,True
ENSG00000046889,PREX2,True,True,True,True
ENSG00000047056,WDR37,True,True,True,True
ENSG00000047188,YTHDC2,True,True,True,True
ENSG00000047230,CTPS2,True,True,True,True
ENSG00000047249,ATP6V1H,True,True,True,True
ENSG00000047315,POLR2B,True,True,True,True
ENSG00000047346,ATOSA,True,True,True,True
ENSG00000047365,ARAP2,True,True,True,True
ENSG00000047410,TPR,True,True,True,True
ENSG00000047457,CP,False,False,False,True
ENSG00000047578,KATNIP,True,True,True,True
ENSG00000047579,DTNBP1,True,True,True,True
ENSG00000047597,XK,True,True,True,True
ENSG00000047617,ANO2,False,False,False,True
ENSG00000047621,FERRY3,True,True,True,True
ENSG00000047634,SCML1,True,False,False,True
ENSG00000047644,WWC3,True,True,True,True
ENSG00000047648,ARHGAP6,True,True,True,True
ENSG00000047662,FAM184B,False,True,False,True
ENSG00000047849,MAP4,True,True,True,True
ENSG00000047932,GOPC,True,True,True,True
ENSG00000047936,ROS1,False,False,False,True
ENSG00000048028,USP28,True,True,True,True
ENSG00000048052,HDAC9,False,True,False,True
ENSG00000048140,TSPAN17,True,True,True,True
ENSG00000048162,NOP16,True,True,True,True
ENSG00000048342,CC2D2A,False,False,False,True
ENSG00000048392,RRM2B,True,True,True,True
ENSG00000048405,ZNF800,False,False,False,True
ENSG00000048462,TNFRSF17,True,True,True,True
ENSG00000048471,SNX29,True,True,True,True
ENSG00000048540,LMO3,False,False,False,True
ENSG00000048544,MRPS10,True,True,True,True
ENSG00000048545,GUCA1A,False,False,False,True
ENSG00000048649,RSF1,True,True,True,True
ENSG00000048707,VPS13D,True,True,True,True
ENSG00000048740,CELF2,False,False,False,True
ENSG00000048828,FAM120A,True,True,True,True
ENSG00000048991,R3HDM1,True,True,True,True
ENSG00000049089,COL9A2,True,False,False,True
ENSG00000049130,KITLG,True,True,True,True
ENSG00000049167,ERCC8,True,True,True,True
ENSG00000049192,ADAMTS6,True,True,True,True
ENSG00000049239,H6PD,True,True,True,True
ENSG00000049245,VAMP3,True,True,True,True
ENSG00000049246,PER3,True,True,True,True
ENSG00000049247,UTS2,False,False,False,True
ENSG00000049249,TNFRSF9,True,True,True,True
ENSG00000049283,EPN3,True,True,True,True
ENSG00000049323,LTBP1,True,True,True,True
ENSG00000049449,RCN1,True,True,True,True
ENSG00000049540,ELN,True,True,True,True
ENSG00000049541,RFC2,True,True,True,True
ENSG00000049618,ARID1B,True,True,True,True
ENSG00000049656,CLPTM1L,True,True,True,True
ENSG00000049759,NEDD4L,True,True,True,True
ENSG00000049768,FOXP3,False,True,False,True
ENSG00000049769,PPP1R3F,True,True,True,True
ENSG00000049860,HEXB,True,True,True,True
ENSG00000049883,PTCD2,True,True,True,True
ENSG00000050030,NEXMIF,True,False,False,True
ENSG00000050130,JKAMP,True,True,True,True
ENSG00000050165,DKK3,True,True,True,True
ENSG00000050327,ARHGEF5,False,False,False,True
ENSG00000050344,NFE2L3,True,True,True,True
ENSG00000050393,MCUR1,True,True,True,True
ENSG00000050405,LIMA1,True,True,True,True
ENSG00000050426,LETMD1,True,True,True,True
ENSG00000050438,SLC4A8,True,True,True,True
ENSG00000050555,LAMC3,False,True,False,True
ENSG00000050628,PTGER3,True,True,True,True
ENSG00000050730,TNIP3,False,False,False,True
ENSG00000050748,MAPK9,True,True,True,True
ENSG00000050767,COL23A1,True,True,True,True
ENSG00000050820,BCAR1,True,True,True,True
ENSG00000051009,FHIP1B,True,True,True,True
ENSG00000051108,HERPUD1,True,True,True,True
ENSG00000051128,HOMER3,True,True,True,True
ENSG00000051180,RAD51,True,True,True,True
ENSG00000051341,POLQ,True,True,True,True
ENSG00000051382,PIK3CB,True,True,True,True
ENSG00000051523,CYBA,True,True,True,True
ENSG00000051596,THOC3,False,False,False,True
ENSG00000051620,HEBP2,True,True,True,True
ENSG00000051825,MPHOSPH9,True,False,False,True
ENSG00000052126,PLEKHA5,True,True,True,True
ENSG00000052344,PRSS8,False,True,False,True
ENSG00000052723,SIKE1,True,True,True,True
ENSG00000052749,RRP12,True,True,True,True
ENSG00000052795,FNIP2,True,True,True,True
ENSG00000052802,MSMO1,True,True,True,True
ENSG00000052841,TTC17,True,True,True,True
ENSG00000052850,ALX4,True,True,True,True
ENSG00000053108,FSTL4,True,False,False,True
ENSG00000053254,FOXN3,True,True,True,True
ENSG00000053328,METTL24,True,True,True,True
ENSG00000053371,AKR7A2,True,True,True,True
ENSG00000053372,MRTO4,True,True,True,True
ENSG00000053438,NNAT,False,False,False,True
ENSG00000053501,USE1,True,True,True,True
ENSG00000053524,MCF2L2,True,True,True,True
ENSG00000053702,NRIP2,False,False,False,True
ENSG00000053747,LAMA3,True,False,False,True
ENSG00000053770,AP5M1,True,True,True,True
ENSG00000053900,ANAPC4,True,True,True,True
ENSG00000053918,KCNQ1,True,True,True,True
ENSG00000054116,TRAPPC3,True,True,True,True
ENSG00000054118,THRAP3,True,True,True,True
ENSG00000054148,PHPT1,True,True,True,True
ENSG00000054179,ENTPD2,True,True,True,True
ENSG00000054219,LY75,True,True,True,True
ENSG00000054267,ARID4B,True,True,True,True
ENSG00000054277,OPN3,True,False,False,True
ENSG00000054282,SDCCAG8,True,True,True,True
ENSG00000054356,PTPRN,False,True,False,True
ENSG00000054392,HHAT,True,True,True,True
ENSG00000054523,KIF1B,True,True,True,True
ENSG00000054598,FOXC1,True,True,True,True
ENSG00000054611,TBC1D22A,True,True,True,True
ENSG00000054654,SYNE2,True,False,False,True
ENSG00000054690,PLEKHH1,True,True,True,True
ENSG00000054793,ATP9A,True,False,False,True
ENSG00000054796,SPO11,False,False,False,True
ENSG00000054803,CBLN4,False,False,False,True
ENSG00000054938,CHRDL2,True,True,True,True
ENSG00000054965,FAM168A,True,True,True,True
ENSG00000054967,RELT,True,True,True,True
ENSG00000054983,GALC,True,True,True,True
ENSG00000055044,NOP58,True,True,True,True
ENSG00000055070,SZRD1,True,True,True,True
ENSG00000055118,KCNH2,True,True,True,True
ENSG00000055130,CUL1,True,True,True,True
ENSG00000055147,FAM114A2,True,True,True,True
ENSG00000055163,CYFIP2,True,True,True,True
ENSG00000055208,TAB2,False,False,False,True
ENSG00000055211,GINM1,True,True,True,True
ENSG00000055332,EIF2AK2,True,True,True,True
ENSG00000055483,USP36,True,True,True,True
ENSG00000055609,KMT2C,True,True,True,True
ENSG00000055732,MCOLN3,True,True,True,True
ENSG00000055813,CCDC85A,True,True,True,True
ENSG00000055917,PUM2,True,True,True,True
ENSG00000055950,MRPL43,True,True,True,True
ENSG00000055955,ITIH4,False,True,False,True
ENSG00000055957,ITIH1,True,False,False,True
ENSG00000056050,HPF1,True,True,True,True
ENSG00000056097,ZFR,True,True,True,True
ENSG00000056277,ZNF280C,True,True,True,True
ENSG00000056291,NPFFR2,False,True,False,True
ENSG00000056487,PHF21B,True,True,True,True
ENSG00000056558,TRAF1,True,False,False,True
ENSG00000056586,RC3H2,True,True,True,True
ENSG00000056736,IL17RB,True,True,True,True
ENSG00000056972,TRAF3IP2,True,True,True,True
ENSG00000056998,GYG2,False,True,False,True
ENSG00000057019,DCBLD2,True,True,True,True
ENSG00000057149,SERPINB3,False,False,False,True
ENSG00000057252,SOAT1,True,True,True,True
ENSG00000057294,PKP2,True,True,True,True
ENSG00000057468,MSH4,False,False,False,True
ENSG00000057593,F7,False,False,False,True
ENSG00000057608,GDI2,True,False,False,True
ENSG00000057657,PRDM1,True,True,True,True
ENSG00000057663,ATG5,True,True,True,True
ENSG00000057704,TMCC3,True,True,True,True
ENSG00000057757,PITHD1,True,True,True,True
ENSG00000057935,MTA3,True,True,True,True
ENSG00000058056,USP13,True,True,True,True
ENSG00000058063,ATP11B,True,True,True,True
ENSG00000058085,LAMC2,False,True,False,True
ENSG00000058091,CDK14,False,False,False,True
ENSG00000058262,SEC61A1,True,True,True,True
ENSG00000058272,PPP1R12A,True,True,True,True
ENSG00000058335,RASGRF1,True,False,False,True
ENSG00000058404,CAMK2B,False,False,False,True
ENSG00000058453,CROCC,False,False,False,True
ENSG00000058600,POLR3E,True,True,True,True
ENSG00000058668,ATP2B4,True,True,True,True
ENSG00000058673,ZC3H11A,True,True,True,True
ENSG00000058729,RIOK2,True,True,True,True
ENSG00000058799,YIPF1,True,True,True,True
ENSG00000058804,NDC1,True,True,True,True
ENSG00000058866,DGKG,True,False,False,True
ENSG00000059122,FLYWCH1,True,True,True,True
ENSG00000059145,UNKL,True,True,True,True
ENSG00000059377,TBXAS1,True,True,True,True
ENSG00000059378,PARP12,True,True,True,True
ENSG00000059573,ALDH18A1,True,True,True,True
ENSG00000059588,TARBP1,True,True,True,True
ENSG00000059691,GATB,True,True,True,True
ENSG00000059728,MXD1,False,False,False,True
ENSG00000059758,CDK17,True,True,True,True
ENSG00000059769,DNAJC25,True,True,True,True
ENSG00000059804,SLC2A3,True,True,True,True
ENSG00000059915,PSD,True,True,True,True
ENSG00000060069,CTDP1,True,True,True,True
ENSG00000060138,YBX3,True,True,True,True
ENSG00000060140,STYK1,True,True,True,True
ENSG00000060237,WNK1,True,True,True,True
ENSG00000060303,RPS17P5,False,False,False,True
ENSG00000060339,CCAR1,True,True,True,True
ENSG00000060491,OGFR,True,True,True,True
ENSG00000060558,GNA15,True,True,True,True
ENSG00000060566,CREB3L3,False,False,False,True
ENSG00000060642,PIGV,True,True,True,True
ENSG00000060656,PTPRU,True,True,True,True
ENSG00000060688,SNRNP40,True,True,True,True
ENSG00000060709,RIMBP2,False,True,False,True
ENSG00000060718,COL11A1,True,False,False,True
ENSG00000060749,QSER1,True,True,True,True
ENSG00000060762,MPC1,True,True,True,True
ENSG00000060971,ACAA1,True,True,True,True
ENSG00000060982,BCAT1,True,True,True,True
ENSG00000061273,HDAC7,True,True,True,True
ENSG00000061337,LZTS1,True,True,True,True
ENSG00000061455,PRDM6,True,True,True,True
ENSG00000061492,WNT8A,True,True,True,True
ENSG00000061656,SPAG4,True,True,True,True
ENSG00000061676,NCKAP1,True,True,True,True
ENSG00000061794,MRPS35,True,True,True,True
ENSG00000061918,GUCY1B1,True,False,False,True
ENSG00000061936,SFSWAP,True,True,True,True
ENSG00000061938,TNK2,True,True,True,True
ENSG00000061987,MON2,True,True,True,True
ENSG00000062038,CDH3,False,True,False,True
ENSG00000062096,ARSF,False,True,False,True
ENSG00000062194,GPBP1,True,True,True,True
ENSG00000062282,DGAT2,False,False,False,True
ENSG00000062370,ZNF112,False,False,False,True
ENSG00000062485,CS,True,True,True,True
ENSG00000062524,LTK,True,True,True,True
ENSG00000062582,MRPS24,True,True,True,True
ENSG00000062598,ELMO2,True,True,True,True
ENSG00000062650,WAPL,True,True,True,True
ENSG00000062716,VMP1,True,True,True,True
ENSG00000062725,APPBP2,True,True,True,True
ENSG00000062822,POLD1,True,True,True,True
ENSG00000063015,SEZ6,True,True,True,True
ENSG00000063046,EIF4B,True,True,True,True
ENSG00000063127,SLC6A16,True,False,False,True
ENSG00000063169,BICRA,True,True,True,True
ENSG00000063176,SPHK2,True,True,True,True
ENSG00000063177,RPL18,True,True,True,True
ENSG00000063180,CA11,True,True,True,True
ENSG00000063241,ISOC2,True,True,True,True
ENSG00000063244,U2AF2,True,True,True,True
ENSG00000063245,EPN1,True,True,True,True
ENSG00000063322,MED29,True,True,True,True
ENSG00000063438,AHRR,True,True,True,True
ENSG00000063515,GSC2,True,True,True,True
ENSG00000063587,ZNF275,True,True,True,True
ENSG00000063601,MTMR1,True,True,True,True
ENSG00000063660,GPC1,True,True,True,True
ENSG00000063761,ADCK1,True,True,True,True
ENSG00000063854,HAGH,True,True,True,True
ENSG00000063978,RNF4,True,True,True,True
ENSG00000064012,CASP8,True,True,True,True
ENSG00000064042,LIMCH1,True,True,True,True
ENSG00000064102,INTS13,True,True,True,True
ENSG00000064115,TM7SF3,True,True,True,True
ENSG00000064195,DLX3,True,True,True,True
ENSG00000064199,SPA17,True,True,True,True
ENSG00000064201,TSPAN32,False,True,False,True
ENSG00000064205,CCN5,False,False,False,True
ENSG00000064218,DMRT3,True,False,False,True
ENSG00000064225,ST3GAL6,True,True,True,True
ENSG00000064270,ATP2C2,True,False,False,True
ENSG00000064300,NGFR,True,True,True,True
ENSG00000064309,CDON,True,True,True,True
ENSG00000064313,TAF2,True,True,True,True
ENSG00000064393,HIPK2,True,True,True,True
ENSG00000064419,TNPO3,True,True,True,True
ENSG00000064489,BORCS8-MEF2B,True,True,True,True
ENSG00000064490,RFXANK,True,True,True,True
ENSG00000064545,TMEM161A,True,True,True,True
ENSG00000064547,LPAR2,True,False,False,True
ENSG00000064601,CTSA,True,True,True,True
ENSG00000064607,SUGP2,True,True,True,True
ENSG00000064651,SLC12A2,True,True,True,True
ENSG00000064652,SNX24,True,True,True,True
ENSG00000064655,EYA2,True,True,True,True
ENSG00000064666,CNN2,True,True,True,True
ENSG00000064687,ABCA7,True,True,True,True
ENSG00000064692,SNCAIP,True,True,True,True
ENSG00000064703,DDX20,True,True,True,True
ENSG00000064726,BTBD1,True,True,True,True
ENSG00000064763,FAR2,True,True,True,True
ENSG00000064787,BCAS1,False,False,False,True
ENSG00000064835,POU1F1,False,False,False,True
ENSG00000064886,CHI3L2,True,False,False,True
ENSG00000064932,SBNO2,True,True,True,True
ENSG00000064933,PMS1,True,True,True,True
ENSG00000064961,HMG20B,True,True,True,True
ENSG00000064989,CALCRL,True,False,False,True
ENSG00000064995,TAF11,True,True,True,True
ENSG00000064999,ANKS1A,True,True,True,True
ENSG00000065000,AP3D1,True,True,True,True
ENSG00000065029,ZNF76,True,True,True,True
ENSG00000065054,NHERF2,True,True,True,True
ENSG00000065057,NTHL1,True,True,True,True
ENSG00000065060,BLTP3A,True,True,True,True
ENSG00000065135,GNAI3,True,True,True,True
ENSG00000065150,IPO5,False,False,False,True
ENSG00000065154,OAT,True,True,True,True
ENSG00000065183,WDR3,True,True,True,True
ENSG00000065243,PKN2,True,True,True,True
ENSG00000065268,WDR18,True,True,True,True
ENSG00000065308,TRAM2,True,True,True,True
ENSG00000065320,NTN1,True,True,True,True
ENSG00000065325,GLP2R,False,False,False,True
ENSG00000065328,MCM10,True,True,True,True
ENSG00000065357,DGKA,True,True,True,True
ENSG00000065361,ERBB3,False,False,False,True
ENSG00000065371,ROPN1,True,False,False,True
ENSG00000065413,ANKRD44,True,True,True,True
ENSG00000065427,KARS1,True,True,True,True
ENSG00000065457,ADAT1,True,True,True,True
ENSG00000065485,PDIA5,True,True,True,True
ENSG00000065491,TBC1D22B,True,True,True,True
ENSG00000065518,NDUFB4,True,True,True,True
ENSG00000065526,SPEN,True,True,True,True
ENSG00000065534,MYLK,True,True,True,True
ENSG00000065548,ZC3H15,True,True,True,True
ENSG00000065559,MAP2K4,True,True,True,True
ENSG00000065600,PACC1,True,True,True,True
ENSG00000065609,SNAP91,True,False,False,True
ENSG00000065613,SLK,True,True,True,True
ENSG00000065615,CYB5R4,True,True,True,True
ENSG00000065618,COL17A1,False,False,False,True
ENSG00000065621,GSTO2,True,False,False,True
ENSG00000065665,SEC61A2,True,True,True,True
ENSG00000065675,PRKCQ,True,True,True,True
ENSG00000065717,TLE2,True,True,True,True
ENSG00000065802,ASB1,True,True,True,True
ENSG00000065809,FAM107B,False,True,False,True
ENSG00000065833,ME1,True,True,True,True
ENSG00000065882,TBC1D1,True,True,True,True
ENSG00000065883,CDK13,True,True,True,True
ENSG00000065911,MTHFD2,True,True,True,True
ENSG00000065923,SLC9A7,True,True,True,True
ENSG00000065970,FOXJ2,True,True,True,True
ENSG00000065978,YBX1,True,True,True,True
ENSG00000065989,PDE4A,True,True,True,True
ENSG00000066027,PPP2R5A,True,True,True,True
ENSG00000066032,CTNNA2,False,False,False,True
ENSG00000066044,ELAVL1,True,True,True,True
ENSG00000066056,TIE1,False,False,False,True
ENSG00000066084,DIP2B,True,True,True,True
ENSG00000066117,SMARCD1,True,True,True,True
ENSG00000066135,KDM4A,True,True,True,True
ENSG00000066136,NFYC,True,True,True,True
ENSG00000066185,ZMYND12,True,True,True,True
ENSG00000066230,SLC9A3,True,True,True,True
ENSG00000066248,NGEF,False,False,False,True
ENSG00000066279,ASPM,True,True,True,True
ENSG00000066294,CD84,True,True,True,True
ENSG00000066322,ELOVL1,True,True,True,True
ENSG00000066336,SPI1,True,True,True,True
ENSG00000066379,POLR1H,True,True,True,True
ENSG00000066382,MPPED2,True,True,True,True
ENSG00000066405,CLDN18,False,False,False,True
ENSG00000066422,ZBTB11,True,True,True,True
ENSG00000066427,ATXN3,True,True,True,True
ENSG00000066455,GOLGA5,True,True,True,True
ENSG00000066468,FGFR2,True,False,False,True
ENSG00000066557,LRRC40,True,True,True,True
ENSG00000066583,ISOC1,True,True,True,True
ENSG00000066629,EML1,False,False,False,True
ENSG00000066651,TRMT11,True,True,True,True
ENSG00000066654,THUMPD1,True,True,True,True
ENSG00000066697,MSANTD3,True,True,True,True
ENSG00000066735,KIF26A,True,True,True,True
ENSG00000066739,ATG2B,True,True,True,True
ENSG00000066777,ARFGEF1,True,True,True,True
ENSG00000066813,ACSM2B,False,False,False,True
ENSG00000066827,ZFAT,True,True,True,True
ENSG00000066855,MTFR1,True,True,True,True
ENSG00000066923,STAG3,True,True,True,True
ENSG00000066926,FECH,True,True,True,True
ENSG00000066933,MYO9A,True,True,True,True
ENSG00000067048,DDX3Y,False,False,False,True
ENSG00000067057,PFKP,True,True,True,True
ENSG00000067064,IDI1,True,True,True,True
ENSG00000067066,SP100,True,True,True,True
ENSG00000067082,KLF6,True,True,True,True
ENSG00000067113,PLPP1,True,True,True,True
ENSG00000067141,NEO1,True,True,True,True
ENSG00000067167,TRAM1,True,True,True,True
ENSG00000067177,PHKA1,False,True,False,True
ENSG00000067182,TNFRSF1A,True,True,True,True
ENSG00000067191,CACNB1,True,True,True,True
ENSG00000067208,EVI5,True,True,True,True
ENSG00000067221,STOML1,True,True,True,True
ENSG00000067225,PKM,True,True,True,True
ENSG00000067248,DHX29,True,True,True,True
ENSG00000067334,DNTTIP2,True,True,True,True
ENSG00000067365,METTL22,True,True,True,True
ENSG00000067369,TP53BP1,True,True,True,True
ENSG00000067445,TRO,False,False,False,True
ENSG00000067533,RRP15,True,True,True,True
ENSG00000067560,RHOA,True,True,True,True
ENSG00000067596,DHX8,True,True,True,True
ENSG00000067601,PMS2P4,True,True,True,True
ENSG00000067606,PRKCZ,True,False,False,True
ENSG00000067646,ZFY,False,False,False,True
ENSG00000067704,IARS2,True,True,True,True
ENSG00000067715,SYT1,True,False,False,True
ENSG00000067798,NAV3,True,True,True,True
ENSG00000067829,IDH3G,True,True,True,True
ENSG00000067836,ROGDI,True,True,True,True
ENSG00000067840,PDZD4,False,True,False,True
ENSG00000067842,ATP2B3,False,False,False,True
ENSG00000067900,ROCK1,True,True,True,True
ENSG00000067955,CBFB,True,True,True,True
ENSG00000067992,PDK3,True,True,True,True
ENSG00000068001,HYAL2,True,True,True,True
ENSG00000068024,HDAC4,True,True,True,True
ENSG00000068028,RASSF1,True,True,True,True
ENSG00000068078,FGFR3,True,True,True,True
ENSG00000068079,IFI35,True,True,True,True
ENSG00000068097,HEATR6,True,True,True,True
ENSG00000068120,COASY,True,True,True,True
ENSG00000068137,PLEKHH3,True,True,True,True
ENSG00000068305,MEF2A,True,True,True,True
ENSG00000068308,OTUD5,True,True,True,True
ENSG00000068323,TFE3,True,True,True,True
ENSG00000068354,TBC1D25,True,True,True,True
ENSG00000068366,ACSL4,True,True,True,True
ENSG00000068383,INPP5A,True,True,True,True
ENSG00000068394,GPKOW,True,True,True,True
ENSG00000068400,GRIPAP1,True,True,True,True
ENSG00000068438,FTSJ1,True,True,True,True
ENSG00000068489,PRR11,True,True,True,True
ENSG00000068615,REEP1,True,True,True,True
ENSG00000068650,ATP11A,True,True,True,True
ENSG00000068654,POLR1A,True,True,True,True
ENSG00000068697,LAPTM4A,True,True,True,True
